p cnf 11 108
-11 10 -8 0
-11 10 7 0
-11 10 6 0
11 -10 6 0
-11 -10 -1 0
-11 -9 -8 0
-11 -9 7 0
11 9 -5 0
11 -9 -5 0
-11 9 -4 0
-11 -9 3 0
-11 -9 -1 0
11 -9 -1 0
11 8 5 0
-11 -8 -4 0
11 -8 2 0
11 7 4 0
11 7 -4 0
11 7 -2 0
11 -7 2 0
-11 -7 -1 0
-11 6 5 0
-11 6 -5 0
11 -6 -3 0
-11 6 -3 0
11 6 2 0
11 6 -2 0
-11 -6 -1 0
-11 5 1 0
-11 -5 -1 0
-11 4 3 0
11 4 -2 0
11 3 -2 0
-11 -3 2 0
10 9 7 0
-10 9 4 0
10 9 -3 0
-10 9 2 0
-10 -9 -2 0
10 8 6 0
10 8 -2 0
10 7 4 0
-10 -7 -3 0
-10 7 2 0
-10 -6 -4 0
10 -6 -3 0
10 6 1 0
-10 5 -3 0
10 5 2 0
10 -4 3 0
10 4 2 0
-10 3 -2 0
-9 8 -7 0
-9 8 6 0
-9 -8 -5 0
9 -8 5 0
-9 -8 4 0
-9 -7 -6 0
9 -7 5 0
9 -7 -5 0
9 -7 -4 0
9 -7 -3 0
9 6 4 0
-9 -6 -4 0
-9 5 -4 0
-9 -5 -3 0
-9 -5 -2 0
9 -5 1 0
9 5 1 0
-9 4 2 0
9 -4 1 0
-9 -4 -1 0
9 -3 1 0
9 -2 -1 0
8 7 6 0
-8 -7 6 0
-8 -7 -6 0
-8 7 -5 0
8 -7 -5 0
8 -7 4 0
8 -7 -1 0
8 -6 5 0
-8 6 4 0
-8 -6 -4 0
8 -6 -4 0
-8 -6 3 0
8 4 2 0
8 4 1 0
8 3 -2 0
-7 6 -5 0
7 -6 -5 0
-7 -6 4 0
7 -5 -4 0
7 5 -2 0
7 -5 1 0
-7 -4 3 0
7 3 -2 0
7 3 -1 0
6 -5 1 0
6 -4 3 0
6 -4 -1 0
6 4 -1 0
-6 3 2 0
5 2 -1 0
-5 2 1 0
4 -3 -1 0
4 3 1 0
4 2 -1 0
