p cnf 15 95
-15 -14 3 0
15 13 10 0
-15 13 -7 0
-15 -13 -6 0
15 13 2 0
-15 -12 8 0
15 -12 3 0
15 -11 8 0
15 11 8 0
15 10 -5 0
15 -10 -1 0
-15 9 -7 0
15 -9 6 0
-15 8 -5 0
-15 -8 5 0
-15 -7 -6 0
-15 -7 -4 0
15 -6 -5 0
-15 -5 4 0
-15 5 3 0
14 -13 -11 0
14 13 -11 0
-14 13 9 0
-14 13 8 0
14 -13 -6 0
-14 13 -5 0
14 -12 -9 0
-14 -12 -8 0
14 12 -7 0
14 -12 -7 0
-14 12 -2 0
-14 11 -8 0
14 -11 -6 0
-14 -10 8 0
-14 -10 -6 0
14 -9 6 0
-14 -9 5 0
14 8 4 0
14 -7 1 0
-14 -4 -2 0
13 -12 -6 0
13 12 -6 0
13 12 -2 0
13 -12 -1 0
-13 -11 5 0
-13 -11 1 0
-13 10 -9 0
-13 -9 -6 0
13 8 -6 0
13 -8 -3 0
-13 -8 -1 0
-13 8 1 0
-13 7 -1 0
13 6 -3 0
13 6 3 0
13 -6 1 0
13 3 2 0
13 3 1 0
-13 -2 -1 0
-12 11 -9 0
-12 -11 -5 0
-12 -11 3 0
-12 -11 -1 0
-12 9 4 0
-12 -9 -3 0
-12 -8 -6 0
12 7 -2 0
-12 5 4 0
-12 5 -2 0
-11 8 2 0
-11 7 -5 0
11 -7 5 0
11 -7 1 0
-10 -9 1 0
-10 8 -4 0
10 -8 -3 0
-10 -8 2 0
10 -7 4 0
-10 3 1 0
9 -8 5 0
-9 7 5 0
9 6 -1 0
-9 -5 -2 0
-9 2 1 0
-8 -6 4 0
8 6 2 0
-8 -5 1 0
7 -5 -3 0
-7 5 -2 0
7 -4 -3 0
7 -2 1 0
-6 -5 3 0
-6 -5 -1 0
5 4 1 0
3 -2 1 0
