p cnf 15 116
15 14 -12 0
-15 -14 -10 0
-15 14 7 0
15 14 -6 0
-15 14 -2 0
15 13 12 0
-15 -13 -10 0
-15 13 -4 0
15 -12 11 0
-15 12 -9 0
-15 12 -7 0
15 -12 -4 0
15 -11 -8 0
15 -11 6 0
15 11 3 0
-15 11 -3 0
15 -10 -8 0
15 -10 -5 0
15 10 -3 0
15 9 5 0
-15 8 -5 0
-15 -8 -4 0
-15 7 -6 0
15 7 -3 0
-14 13 -12 0
-14 13 -10 0
-14 -13 -10 0
14 13 -1 0
-14 12 -10 0
14 12 4 0
14 11 8 0
-14 -10 -9 0
-14 -10 -2 0
-14 -9 -4 0
14 -8 4 0
14 -8 -3 0
-14 -8 1 0
-14 -7 -3 0
-14 7 -1 0
-14 -6 -3 0
14 -5 1 0
-14 4 2 0
14 -4 1 0
-14 -3 -1 0
13 12 5 0
13 -11 -2 0
13 11 -1 0
13 10 -2 0
-13 -9 -7 0
13 -9 5 0
13 9 4 0
13 9 2 0
-13 9 -1 0
-13 -7 -6 0
13 7 -5 0
13 7 3 0
13 5 2 0
-12 -11 8 0
-12 -11 5 0
-12 9 -8 0
12 -9 8 0
-12 -8 6 0
-12 7 -3 0
-12 -6 1 0
12 -5 3 0
12 4 3 0
11 -10 -3 0
-11 10 -1 0
11 -10 1 0
-11 -9 1 0
-11 8 4 0
11 8 1 0
-11 7 6 0
11 7 -6 0
11 -7 -5 0
11 -7 -3 0
11 -7 -1 0
11 6 4 0
11 -5 -4 0
11 -5 2 0
-11 -4 2 0
-11 3 2 0
-10 -9 8 0
-10 -9 -2 0
10 -9 -1 0
10 -9 1 0
-10 8 -5 0
10 -8 4 0
10 8 -3 0
10 -7 -6 0
-10 -7 1 0
-10 -5 2 0
-10 -3 -2 0
9 8 5 0
-9 8 -3 0
-9 -8 -2 0
-9 -7 5 0
9 5 3 0
-9 5 -3 0
-9 -5 -2 0
-8 -7 2 0
8 -5 -4 0
8 4 -3 0
8 -2 1 0
-7 -5 3 0
7 -5 3 0
7 5 -2 0
-7 4 1 0
6 -5 -3 0
-6 4 -3 0
-6 -4 1 0
5 4 1 0
5 4 -1 0
5 2 -1 0
4 -3 -1 0
4 3 -1 0
