p cnf 15 54
15 12 -11 0
-15 -12 4 0
-15 10 3 0
15 -9 -8 0
15 -9 1 0
-15 -8 -5 0
15 8 -4 0
-15 8 3 0
-15 -8 1 0
14 12 10 0
14 -12 8 0
-14 12 -5 0
-14 -12 2 0
-14 11 -4 0
14 6 -4 0
14 -6 -3 0
14 -5 1 0
-14 -4 -3 0
-14 4 -2 0
-13 11 -9 0
13 -11 -8 0
-13 11 1 0
-13 10 -6 0
13 10 -1 0
-13 7 -6 0
-13 -6 -5 0
-13 5 4 0
12 10 -7 0
-12 10 4 0
-12 9 6 0
11 -10 3 0
11 10 -1 0
-11 -9 4 0
-11 -9 3 0
-11 8 3 0
11 7 6 0
11 -6 1 0
-11 -3 -2 0
-10 9 -4 0
10 -9 3 0
-10 9 -1 0
10 8 5 0
10 7 5 0
-10 -7 1 0
10 4 3 0
-9 -7 1 0
9 -6 -5 0
-9 5 -3 0
-8 -3 -2 0
7 -6 2 0
-7 4 -3 0
-6 5 4 0
-6 4 3 0
-5 -4 -2 0
