p cnf 15 60
-15 14 6 0
15 14 3 0
15 14 -1 0
-15 -13 12 0
-15 -13 -1 0
-15 11 -9 0
-15 -8 -4 0
-15 -8 1 0
-15 4 -2 0
14 13 12 0
14 13 -5 0
-14 -12 7 0
-14 -12 6 0
-14 11 -10 0
-14 10 -3 0
14 -10 2 0
-14 -9 -4 0
-14 8 -5 0
-14 8 4 0
14 7 2 0
14 6 -5 0
13 -12 -10 0
-13 -10 -5 0
13 8 1 0
-13 -5 3 0
13 -5 -2 0
-12 -11 -7 0
-12 10 -9 0
12 10 7 0
-12 -9 5 0
12 5 2 0
-12 -3 2 0
-12 3 2 0
11 10 8 0
11 10 -6 0
11 -9 -3 0
-11 -8 -3 0
-11 6 4 0
11 6 -4 0
11 -5 3 0
11 -4 1 0
-11 -2 -1 0
-10 -8 -1 0
10 -7 5 0
-10 -6 -3 0
10 6 -3 0
9 -8 7 0
9 -4 -2 0
-8 -7 5 0
8 -7 -2 0
-8 -6 1 0
7 6 5 0
-7 6 4 0
7 -6 1 0
6 5 -2 0
6 -4 3 0
5 -4 -1 0
5 3 -1 0
-4 2 1 0
3 2 -1 0
