p cnf 13 68
13 -12 10 0
-13 -12 10 0
13 -12 -6 0
-13 -12 5 0
13 12 -5 0
-13 -12 2 0
-13 11 8 0
13 11 4 0
-13 -10 9 0
-13 -10 -9 0
-13 -10 -6 0
13 10 -5 0
-13 10 -4 0
-13 -9 -7 0
13 9 1 0
-13 -6 5 0
-13 6 1 0
12 -11 10 0
-12 11 -5 0
12 -11 2 0
12 10 4 0
12 10 -1 0
12 -9 1 0
12 8 -4 0
-12 -7 -3 0
-12 -7 1 0
-12 6 -2 0
12 -3 1 0
-11 10 6 0
-11 -10 -5 0
-11 -9 -8 0
-11 9 1 0
-11 -5 -3 0
-11 -5 -1 0
-10 9 8 0
-10 9 -1 0
-10 8 3 0
10 6 -5 0
-10 6 4 0
-10 -6 -2 0
10 6 2 0
-10 -6 1 0
10 -2 -1 0
9 -8 6 0
9 7 6 0
-9 7 2 0
-9 -7 -2 0
-9 7 1 0
-9 -5 3 0
9 5 -3 0
8 -7 -5 0
-8 7 3 0
8 -6 3 0
8 5 2 0
-8 -4 -2 0
-7 -6 -4 0
7 6 3 0
7 5 -4 0
-7 5 2 0
-7 3 2 0
7 -3 1 0
-7 -2 1 0
-6 4 1 0
6 3 -2 0
-6 -3 1 0
-6 2 -1 0
5 4 2 0
-5 3 -1 0
