p cnf 15 111
-15 -14 -12 0
15 14 11 0
-15 14 10 0
15 13 9 0
15 -13 6 0
15 -13 5 0
15 13 -3 0
-15 13 -3 0
15 12 9 0
-15 12 3 0
15 -12 1 0
15 11 8 0
15 -10 -1 0
15 -9 6 0
15 -9 -2 0
-15 -9 1 0
15 8 -2 0
-15 7 -6 0
15 -7 2 0
-15 -7 -2 0
-15 -6 1 0
-15 5 -4 0
-15 5 2 0
-15 4 -2 0
14 13 5 0
14 12 -6 0
-14 -12 2 0
-14 11 10 0
-14 -11 4 0
14 10 -7 0
14 10 -4 0
-14 -10 -2 0
14 9 -1 0
14 9 1 0
-14 -8 7 0
14 -8 -5 0
-14 -8 -3 0
14 7 6 0
-14 -7 5 0
-14 5 3 0
14 5 -1 0
14 -3 1 0
-13 12 -7 0
13 12 7 0
-13 -12 -7 0
-13 -12 2 0
13 -12 1 0
-13 10 -3 0
13 -9 7 0
13 -6 -2 0
13 4 3 0
-13 4 -1 0
-13 -2 1 0
12 -11 -9 0
12 11 -4 0
-12 -10 8 0
-12 9 -6 0
12 -9 -5 0
12 9 -5 0
-12 9 -4 0
-12 -7 -3 0
12 -6 -3 0
12 -6 2 0
12 5 -2 0
12 -2 -1 0
11 10 6 0
-11 -9 3 0
11 9 -1 0
11 -7 1 0
11 -5 4 0
-11 5 -2 0
11 4 1 0
10 -9 -5 0
10 8 7 0
10 8 4 0
-10 8 -3 0
10 8 3 0
-10 6 -3 0
10 -6 -3 0
10 -6 -2 0
-10 -5 -2 0
-10 4 3 0
-10 4 2 0
10 -4 1 0
-10 3 2 0
-10 -3 1 0
10 -3 1 0
-9 -8 -7 0
9 -8 -5 0
-9 8 5 0
-9 8 -5 0
-9 8 -4 0
-9 -7 -6 0
-9 -7 -3 0
9 4 -3 0
-9 4 3 0
8 -7 6 0
8 -7 1 0
-8 5 -4 0
-7 -6 -2 0
7 -6 2 0
-7 5 -3 0
7 5 3 0
-7 -5 3 0
-7 5 -2 0
6 5 -3 0
-6 5 -2 0
6 4 3 0
6 4 -1 0
5 3 -1 0
-3 -2 1 0
