p cnf 15 84
-15 14 10 0
15 14 8 0
-15 -13 -10 0
15 13 5 0
15 13 -2 0
15 -12 -10 0
15 -12 -3 0
-15 11 10 0
15 -11 -3 0
15 9 8 0
-15 9 -6 0
15 9 4 0
15 9 2 0
15 -8 -7 0
15 -7 -3 0
-15 -7 3 0
-15 6 3 0
-15 -2 1 0
14 13 -10 0
14 13 -5 0
-14 13 4 0
-14 -12 -11 0
14 12 -8 0
-14 -12 5 0
14 12 -2 0
-14 -11 -9 0
14 11 9 0
-14 -11 -8 0
-14 11 1 0
14 11 -1 0
-14 9 -7 0
14 -9 -5 0
14 -3 -1 0
-13 12 -1 0
-13 11 -8 0
-13 -10 -8 0
-13 -10 -4 0
13 -9 1 0
-13 8 -7 0
-13 -8 5 0
-13 -8 1 0
-13 7 -5 0
13 7 -1 0
-13 -6 4 0
-13 6 -4 0
-13 -5 1 0
13 -4 3 0
-12 -11 -7 0
12 10 9 0
-12 -8 5 0
-12 7 5 0
12 -7 3 0
12 -5 -2 0
-12 5 1 0
-11 10 3 0
11 -10 -2 0
-11 -9 7 0
-11 9 3 0
-11 -8 -1 0
11 -6 -3 0
-11 6 -1 0
11 -6 1 0
11 -5 -4 0
11 -4 -2 0
10 9 -3 0
10 -9 -1 0
10 -8 -7 0
-10 8 7 0
10 8 -3 0
-10 -7 2 0
-10 -6 -4 0
-10 -6 3 0
-10 6 -3 0
10 -4 1 0
-10 -3 -1 0
9 -8 1 0
-7 -5 3 0
-7 5 1 0
6 -5 4 0
-6 5 1 0
-6 4 3 0
6 -3 -1 0
-5 -4 2 0
4 2 1 0
