p cnf 14 68
14 13 -10 0
14 -12 -8 0
-14 10 8 0
-14 10 4 0
14 -9 8 0
-14 8 -5 0
-14 -8 3 0
14 7 -2 0
14 -6 -1 0
-13 -12 -10 0
13 12 2 0
13 11 10 0
13 -11 -6 0
-13 11 -4 0
13 -10 1 0
13 9 -5 0
-13 9 1 0
-13 8 3 0
13 7 2 0
13 -4 -3 0
-12 11 9 0
-12 -11 -7 0
-12 -10 -4 0
12 9 -6 0
12 -9 5 0
12 9 4 0
-12 8 -4 0
-12 -8 1 0
12 -7 -3 0
12 7 -1 0
-12 6 5 0
12 -6 4 0
11 -10 -7 0
-11 -10 3 0
-11 10 3 0
-11 -9 3 0
-11 8 -6 0
-11 -6 4 0
-11 -6 -1 0
11 -5 -4 0
-11 5 3 0
-11 5 -2 0
11 2 1 0
10 9 8 0
-10 -9 -1 0
-10 -8 5 0
-10 -7 -6 0
-10 -7 5 0
10 -6 1 0
10 -2 1 0
-9 -8 -5 0
9 -7 3 0
-9 7 -1 0
-9 -5 4 0
9 5 -3 0
9 -5 -3 0
9 5 -2 0
9 4 1 0
-8 -5 1 0
-8 -2 1 0
7 -6 4 0
-7 -6 -3 0
-7 -5 2 0
-7 -4 -1 0
5 -4 -3 0
-5 -4 2 0
5 -4 -2 0
5 -3 2 0
