p cnf 15 65
15 -14 -10 0
-15 -14 7 0
15 14 3 0
-15 -12 10 0
-15 12 7 0
15 -12 3 0
-15 11 -9 0
-15 -10 -8 0
15 -10 -3 0
-15 -9 8 0
15 -8 -2 0
-15 7 -4 0
-15 -7 1 0
-15 6 2 0
-15 4 2 0
-14 -13 -12 0
-14 -13 -11 0
14 13 4 0
-14 -13 -2 0
-14 -12 -8 0
14 12 7 0
14 -11 -8 0
14 11 -6 0
14 11 3 0
-14 10 8 0
14 10 -7 0
14 -10 -7 0
14 -9 -3 0
14 8 -5 0
14 -6 -4 0
13 11 5 0
13 -9 1 0
13 -8 -3 0
-13 6 4 0
-13 3 2 0
12 5 -4 0
12 -5 -3 0
-12 5 -2 0
-12 4 2 0
12 3 2 0
-11 10 -9 0
-11 9 6 0
-11 9 2 0
11 -7 -5 0
11 -7 1 0
11 6 -2 0
-11 4 3 0
-10 -9 -6 0
-10 9 -4 0
-10 -7 1 0
9 8 -6 0
9 -8 -3 0
9 -7 4 0
-9 -7 3 0
-9 7 -1 0
-8 7 -6 0
8 5 3 0
-8 4 2 0
-7 -6 3 0
-7 6 -1 0
-7 -5 4 0
7 -3 1 0
6 -5 -3 0
-6 -4 3 0
-5 -4 1 0
