p cnf 15 67
15 14 9 0
15 -14 -6 0
15 -13 11 0
-15 13 -5 0
-15 -12 5 0
-15 -11 -7 0
-15 -11 4 0
15 11 -1 0
-15 9 -3 0
15 -9 2 0
-15 9 2 0
15 -7 -4 0
-15 7 -3 0
-14 13 -12 0
-14 12 9 0
-14 12 -1 0
-14 11 5 0
14 11 -2 0
-14 -9 6 0
14 -9 4 0
14 -9 -3 0
-14 6 3 0
-14 5 -3 0
14 -3 2 0
13 -12 -11 0
-13 -12 -6 0
13 -12 6 0
-13 11 5 0
-13 11 -1 0
-13 10 7 0
13 9 -8 0
-13 7 -3 0
-12 -11 -5 0
12 -11 -3 0
12 9 -3 0
12 -9 -3 0
12 7 6 0
12 7 4 0
-12 6 -1 0
11 10 3 0
-11 10 3 0
11 9 -7 0
-11 8 -7 0
-11 -8 5 0
-11 6 3 0
-11 4 -3 0
-11 -4 3 0
11 -4 3 0
10 -7 -6 0
-10 7 -3 0
-10 -6 -3 0
-10 6 3 0
-10 -5 2 0
9 8 -4 0
-9 4 3 0
9 3 1 0
-8 -7 5 0
-8 7 -5 0
8 6 3 0
-8 4 1 0
-8 -2 -1 0
-6 4 1 0
-6 -4 1 0
6 3 1 0
-5 -4 3 0
5 4 1 0
-4 -2 1 0
