p cnf 14 98
-14 -13 12 0
14 13 11 0
-14 13 8 0
-14 13 7 0
14 13 -7 0
-14 -13 -6 0
-14 13 4 0
-14 12 -11 0
-14 -12 9 0
14 -12 -6 0
14 -12 -5 0
-14 12 -4 0
14 12 -3 0
-14 -12 2 0
14 12 2 0
-14 11 5 0
-14 -11 -5 0
-14 -11 -4 0
14 -11 1 0
-14 9 -8 0
-14 9 -7 0
-14 9 6 0
-14 8 1 0
14 -7 2 0
-14 7 -1 0
14 6 -4 0
-14 6 -4 0
14 -6 -3 0
14 5 3 0
14 -5 2 0
-14 -2 -1 0
-14 2 1 0
-13 -12 -8 0
13 12 2 0
13 -11 6 0
-13 -11 3 0
13 11 -1 0
13 10 6 0
13 -10 -3 0
13 -10 1 0
13 -9 4 0
13 -9 -1 0
-13 9 1 0
13 -8 -5 0
-13 -8 -5 0
-13 7 -6 0
-13 4 -3 0
12 -11 9 0
12 -11 -8 0
-12 -11 5 0
-12 11 1 0
12 -8 6 0
12 -7 -5 0
12 7 5 0
-12 -7 -3 0
12 -6 3 0
-12 -5 1 0
-11 -10 -3 0
11 -10 1 0
11 9 2 0
-11 7 3 0
11 6 5 0
-11 6 1 0
11 3 -1 0
11 2 -1 0
-10 -9 8 0
-10 -9 -3 0
10 7 4 0
10 7 3 0
-10 -6 -5 0
-10 6 3 0
10 -5 2 0
-10 5 -1 0
-10 -4 -3 0
-10 -4 -2 0
10 4 -1 0
10 2 -1 0
-9 -8 6 0
-9 -8 5 0
-9 -8 -1 0
9 -7 6 0
-9 -7 -6 0
9 7 -5 0
9 -7 3 0
9 7 1 0
-9 -6 4 0
9 -6 2 0
9 5 -4 0
-9 -5 2 0
-9 4 2 0
-8 -7 6 0
-8 -7 -5 0
8 -6 5 0
8 4 -2 0
7 6 3 0
7 -5 4 0
7 -5 3 0
7 5 -2 0
