p cnf 15 54
15 -14 5 0
-15 12 -8 0
15 11 4 0
-15 -11 -3 0
-15 11 -3 0
-15 -8 4 0
-15 8 -3 0
15 5 3 0
-14 -13 11 0
14 -13 10 0
14 -12 -8 0
14 12 5 0
14 -12 -1 0
-14 11 10 0
-14 -10 8 0
14 10 -4 0
-14 -7 -4 0
14 2 -1 0
13 -12 -2 0
-13 -12 1 0
-13 -10 6 0
-13 10 2 0
-13 -9 -8 0
13 -8 5 0
-13 -8 4 0
13 -8 3 0
-13 -7 2 0
-12 -11 -5 0
12 -10 -7 0
12 10 2 0
12 9 6 0
-12 9 2 0
-12 8 5 0
12 5 2 0
12 -5 2 0
-12 5 1 0
-11 10 6 0
11 9 -8 0
11 -8 5 0
-11 5 4 0
-10 9 4 0
10 -8 -6 0
10 -6 2 0
9 7 -4 0
-9 4 -2 0
9 -4 -1 0
8 -7 3 0
-8 5 2 0
-7 5 3 0
-7 -5 -2 0
6 -5 -4 0
-6 3 -2 0
-6 3 -1 0
-5 -3 1 0
