p cnf 15 62
15 -13 -6 0
-15 -12 11 0
-15 9 6 0
15 8 1 0
15 -7 3 0
-15 -6 5 0
-15 6 -4 0
15 5 4 0
-15 3 2 0
-14 -13 4 0
14 -13 -1 0
-14 13 -1 0
14 -12 -1 0
14 12 1 0
14 11 -6 0
14 11 3 0
-14 -11 2 0
14 -10 2 0
-14 -9 6 0
14 9 -5 0
14 -9 -5 0
14 -5 1 0
14 4 3 0
13 12 -8 0
13 -12 7 0
13 -11 -7 0
-13 -10 6 0
-13 -10 -2 0
13 -10 -1 0
-13 -9 7 0
13 -9 -7 0
-13 9 6 0
13 -9 4 0
-13 8 3 0
13 6 5 0
-13 -6 -5 0
-13 6 -5 0
13 -5 4 0
13 4 3 0
13 -4 1 0
-12 11 -7 0
12 8 -7 0
12 -5 -1 0
-12 4 -2 0
-12 2 1 0
11 -10 5 0
-11 -10 -4 0
11 9 2 0
11 7 4 0
-11 -7 -2 0
11 -5 4 0
-10 -9 -6 0
-10 -8 -2 0
10 6 2 0
-9 8 -6 0
8 6 -4 0
8 -5 -2 0
7 -6 -5 0
-7 -2 1 0
-6 5 1 0
-4 3 -2 0
-3 2 -1 0
