p cnf 15 99
15 -14 -12 0
15 -14 6 0
15 14 2 0
-15 -14 -2 0
15 13 -5 0
15 -13 -1 0
15 -10 -7 0
15 10 6 0
-15 -10 1 0
-15 -9 7 0
15 9 -7 0
-15 -8 -4 0
-15 -8 -3 0
-15 -7 -5 0
-15 -7 -4 0
15 -6 1 0
15 5 4 0
15 -5 -2 0
15 -4 -1 0
-15 -2 -1 0
14 13 8 0
-14 13 3 0
14 13 -3 0
14 -13 -2 0
-14 -12 9 0
14 -11 -9 0
-14 -11 -1 0
14 9 -7 0
-14 -8 7 0
-14 -8 -5 0
14 8 -4 0
14 8 3 0
-14 8 1 0
14 -7 -5 0
14 -7 1 0
14 -6 -4 0
-14 6 2 0
14 2 1 0
-13 12 6 0
13 11 -6 0
13 11 6 0
13 11 -4 0
13 10 6 0
-13 10 -6 0
-13 10 -4 0
13 -10 -1 0
13 9 -6 0
-13 -9 4 0
13 8 -4 0
-13 -5 -3 0
13 5 2 0
-13 2 -1 0
-12 -11 8 0
12 -11 -6 0
12 11 5 0
-12 -11 -3 0
-12 -9 -6 0
12 9 4 0
12 7 -1 0
-12 -6 3 0
12 6 -2 0
12 -4 2 0
-12 -3 -2 0
-11 10 9 0
11 -10 -7 0
11 10 -6 0
11 -9 5 0
11 9 1 0
-11 -8 2 0
-11 -7 6 0
-11 -6 3 0
-11 -5 4 0
11 5 3 0
-11 4 -2 0
10 -7 -4 0
-10 -6 -5 0
-10 -6 3 0
10 5 2 0
10 4 -1 0
10 4 1 0
-10 -2 1 0
-9 -8 -4 0
-9 -8 1 0
9 -8 1 0
9 -2 1 0
-8 -6 -4 0
8 6 -4 0
-8 6 -2 0
-8 5 1 0
-8 -4 -3 0
-8 -3 -1 0
-7 -6 -5 0
-7 6 4 0
-7 6 -3 0
6 5 3 0
-5 4 3 0
-5 -3 -1 0
-5 -2 1 0
4 -3 2 0
