p cnf 13 76
13 -11 2 0
-13 10 -7 0
-13 -10 4 0
-13 -10 3 0
-13 10 -2 0
-13 -10 -1 0
13 -10 -1 0
-13 9 -3 0
13 -7 5 0
-13 7 2 0
-13 -7 2 0
-13 -7 1 0
13 -6 3 0
13 6 1 0
-13 -5 4 0
-13 -4 1 0
-12 11 9 0
12 11 7 0
-12 -11 2 0
12 -10 9 0
12 -10 -6 0
12 10 2 0
12 -10 -2 0
-12 9 7 0
12 -8 -3 0
12 -8 1 0
-12 7 -3 0
12 -7 2 0
12 -6 -2 0
12 6 -1 0
-12 4 3 0
12 2 -1 0
11 10 -9 0
-11 -10 -8 0
11 -10 6 0
11 10 5 0
11 10 -3 0
-11 10 -3 0
11 -10 3 0
11 9 6 0
-11 7 -6 0
11 -7 -5 0
11 6 4 0
-10 -9 8 0
10 9 -5 0
-10 9 2 0
-10 8 -7 0
-10 -8 5 0
10 -8 3 0
-10 7 4 0
10 -7 -3 0
-10 5 -3 0
10 -4 2 0
10 -3 -1 0
-9 8 -7 0
-9 -7 -6 0
-9 -6 1 0
9 -5 4 0
-8 -7 5 0
-8 -6 -3 0
-8 4 -3 0
8 4 2 0
-8 -3 -2 0
-8 3 -1 0
7 4 3 0
7 -3 1 0
-6 5 4 0
-6 4 2 0
-6 -4 -2 0
-6 -4 -1 0
6 2 1 0
6 2 -1 0
-5 -4 -3 0
5 4 -2 0
5 3 1 0
4 -2 1 0
