p cnf 13 71
13 12 -10 0
-13 -12 -7 0
13 12 2 0
-13 -12 -2 0
13 11 9 0
-13 -11 -4 0
13 -11 3 0
-13 -10 7 0
13 -10 -4 0
-13 9 -4 0
13 9 1 0
-13 -7 -3 0
13 -7 -2 0
-13 -7 -2 0
-13 -6 1 0
13 5 -3 0
-13 -5 1 0
-12 11 8 0
-12 11 -4 0
-12 -10 -5 0
12 10 -1 0
12 9 -1 0
12 8 4 0
12 -8 -2 0
-12 -7 -1 0
12 -6 -5 0
-12 6 -3 0
-12 4 -3 0
12 -4 -2 0
-12 4 2 0
11 10 -8 0
-11 10 5 0
11 10 -4 0
11 -10 3 0
-11 10 1 0
-11 7 4 0
11 -5 -2 0
11 4 -3 0
11 3 -2 0
11 -3 -2 0
-11 3 1 0
-10 9 7 0
10 9 2 0
10 -7 -3 0
10 6 -1 0
-10 5 3 0
10 -5 2 0
-10 5 -2 0
10 -4 -3 0
-10 -4 3 0
-9 -8 6 0
-9 -8 1 0
-9 6 3 0
-9 5 -3 0
-9 2 -1 0
9 -2 -1 0
8 7 6 0
8 -7 5 0
-8 7 -3 0
-8 -7 3 0
-8 6 5 0
-8 -3 -1 0
8 2 -1 0
-7 4 -1 0
-7 -4 1 0
7 -2 1 0
-7 2 1 0
-6 4 3 0
-5 3 -2 0
-5 2 1 0
-4 -2 -1 0
