p cnf 12 50
12 -11 -9 0
12 10 -9 0
-12 10 -8 0
-12 -10 7 0
-12 10 -2 0
-12 9 1 0
-12 -8 -6 0
-12 8 5 0
12 -8 3 0
-12 7 3 0
-12 -6 5 0
12 -6 -5 0
12 -4 3 0
12 4 -2 0
-12 3 2 0
11 9 6 0
11 8 3 0
11 7 -6 0
-11 -7 -4 0
11 -7 -4 0
-11 7 -3 0
11 -6 -2 0
11 -6 2 0
11 5 4 0
11 5 -1 0
-11 4 3 0
-11 -4 -3 0
11 4 2 0
11 3 -2 0
-11 -3 1 0
10 9 8 0
-10 -8 -6 0
10 8 6 0
10 -5 -3 0
-10 -5 3 0
-10 4 -1 0
10 2 -1 0
-9 -7 4 0
-9 -7 -1 0
9 6 -4 0
9 5 -4 0
-8 7 1 0
-8 -5 3 0
8 -4 -2 0
-7 6 -5 0
-7 4 -3 0
6 2 1 0
5 -2 -1 0
-5 2 1 0
-4 3 -1 0
