p cnf 14 78
14 -13 10 0
-14 -13 3 0
-14 -13 1 0
14 -12 10 0
-14 12 6 0
-14 12 -3 0
-14 -10 -8 0
-14 9 -7 0
14 -9 -7 0
14 -9 -5 0
14 8 -5 0
14 8 4 0
-14 7 6 0
-14 -7 3 0
14 7 2 0
-14 -6 -5 0
14 -6 2 0
-14 5 -2 0
-14 -3 1 0
-13 12 11 0
-13 -12 10 0
13 -12 3 0
13 11 -8 0
-13 11 -3 0
13 10 6 0
-13 -10 5 0
13 -10 3 0
13 9 3 0
-13 -9 1 0
-13 -8 6 0
13 8 -1 0
13 7 6 0
-13 -6 4 0
-13 -5 -3 0
13 -4 -3 0
13 3 -1 0
12 11 7 0
12 11 -4 0
12 11 -2 0
-12 -11 1 0
-12 10 -8 0
12 -10 -7 0
12 -10 3 0
12 10 -2 0
12 9 5 0
-12 -7 5 0
-11 9 -3 0
-11 9 2 0
11 8 -5 0
11 -8 3 0
-11 -7 -5 0
11 5 -4 0
11 3 -1 0
10 -9 -8 0
-10 8 -6 0
10 -8 -3 0
-10 -7 5 0
-9 -8 -6 0
-9 8 -5 0
9 -7 3 0
-9 5 2 0
9 -4 1 0
-9 2 -1 0
-8 7 -3 0
8 -6 2 0
-8 6 1 0
8 5 3 0
-8 5 -2 0
8 -3 -2 0
7 -6 1 0
-7 -5 4 0
-7 4 3 0
7 -4 2 0
7 -3 2 0
6 4 -2 0
-6 -4 -1 0
-6 3 1 0
5 4 -2 0
