p cnf 15 69
-15 14 -10 0
-15 -14 3 0
-15 -14 -3 0
-15 13 -9 0
15 -13 4 0
15 -13 -1 0
-15 -12 3 0
-15 -12 1 0
15 -9 -8 0
-15 5 -3 0
15 4 2 0
15 -3 -1 0
-14 -13 7 0
-14 13 -5 0
-14 -12 -5 0
14 -11 6 0
-14 9 -3 0
-14 -8 -1 0
-14 8 1 0
14 6 -5 0
13 12 7 0
-13 11 -9 0
-13 11 8 0
13 11 -6 0
13 -10 7 0
13 -10 -3 0
-13 10 -1 0
-13 4 -2 0
-13 4 1 0
12 -11 -9 0
-12 -10 5 0
12 -9 -5 0
12 9 1 0
12 -8 -6 0
12 7 6 0
12 7 -3 0
12 4 -2 0
12 3 2 0
-11 8 -4 0
-11 5 -4 0
10 -9 7 0
10 -9 6 0
-10 9 -5 0
10 8 -3 0
-10 -8 2 0
10 -7 -2 0
10 -5 -2 0
-10 -4 2 0
-9 8 5 0
9 -7 -6 0
-9 -7 5 0
-9 7 -3 0
9 6 -5 0
9 -6 5 0
9 -5 3 0
-9 -5 2 0
-9 -2 -1 0
-9 2 -1 0
-8 -7 6 0
-8 7 -3 0
8 7 1 0
8 7 -1 0
8 -5 3 0
8 5 -2 0
8 4 3 0
-8 -4 1 0
-7 -6 -2 0
6 5 -4 0
6 -3 2 0
