p cnf 15 70
15 -14 -9 0
15 -12 -9 0
15 11 7 0
15 11 4 0
-15 11 -3 0
15 10 9 0
-15 -9 6 0
-15 8 6 0
-15 -8 4 0
15 8 -2 0
-15 -7 -5 0
-15 -6 3 0
-15 5 -4 0
14 -13 8 0
14 12 -10 0
14 12 -7 0
14 -11 -6 0
-14 10 7 0
14 10 -4 0
-14 -9 -3 0
-14 -7 -4 0
-14 -7 -3 0
14 6 -5 0
14 -6 1 0
14 3 -2 0
-13 12 -5 0
13 12 4 0
-13 -12 -1 0
13 11 -3 0
-13 -10 6 0
13 10 -4 0
-13 -9 7 0
13 6 1 0
-13 -5 -3 0
-13 -5 3 0
-12 11 -8 0
-12 11 -7 0
-12 10 -3 0
-12 -10 -2 0
12 10 2 0
-12 -9 -7 0
-12 8 -3 0
-12 -7 -5 0
12 -7 1 0
12 5 2 0
12 -5 2 0
-12 5 1 0
-12 4 -2 0
11 9 -8 0
11 -7 3 0
-11 4 2 0
10 9 8 0
10 8 5 0
-10 -7 4 0
-9 7 -1 0
-9 5 2 0
9 -4 -1 0
9 4 1 0
-8 -7 -4 0
8 6 2 0
8 4 -2 0
8 -2 -1 0
-7 6 -3 0
-7 5 3 0
-7 -5 -2 0
-7 -5 2 0
-7 3 1 0
6 -5 -4 0
-6 -5 3 0
4 -3 -1 0
