p cnf 15 65
15 14 -12 0
-15 14 10 0
15 14 5 0
15 14 -3 0
15 -14 1 0
15 13 8 0
-15 -13 5 0
-15 -12 -10 0
15 -11 -4 0
15 10 1 0
15 -9 1 0
15 -8 1 0
-15 -6 -4 0
-14 -13 -12 0
14 -13 -12 0
14 13 -10 0
-14 13 -2 0
-14 -12 9 0
-14 12 8 0
14 -10 8 0
-14 -10 -8 0
-14 -10 4 0
14 9 -6 0
14 -7 3 0
-13 -12 10 0
-13 12 -8 0
-13 12 5 0
13 -11 -6 0
13 11 -6 0
13 -11 6 0
-13 -11 -2 0
13 -10 -5 0
-13 10 3 0
-13 10 -2 0
-13 -4 -2 0
13 4 -1 0
-13 3 -2 0
12 11 -10 0
-12 11 6 0
12 11 5 0
12 -11 -4 0
12 10 -6 0
12 -10 -2 0
-12 9 7 0
12 9 4 0
-11 -10 5 0
11 -9 -6 0
11 -9 -2 0
-11 9 -1 0
-11 -8 -5 0
11 8 3 0
-11 -6 4 0
-10 -9 5 0
10 -7 -6 0
-10 7 -4 0
10 7 2 0
-10 -4 1 0
9 -8 6 0
-9 6 5 0
-9 6 -3 0
9 -5 3 0
-8 6 2 0
8 -4 1 0
-7 -3 -1 0
-6 -4 -1 0
