p cnf 13 61
13 12 -11 0
13 -12 -10 0
13 -12 -8 0
13 -12 -6 0
13 12 -5 0
-13 -12 3 0
-13 12 -2 0
13 11 10 0
-13 11 -2 0
13 10 -8 0
13 10 -7 0
13 -10 6 0
-13 10 6 0
13 -9 -6 0
13 9 -3 0
-13 9 2 0
13 8 4 0
-13 7 -4 0
13 -7 -1 0
-13 -6 3 0
13 -6 -2 0
13 6 -1 0
13 5 -2 0
-13 -3 -2 0
13 -2 -1 0
-12 -11 9 0
-12 10 7 0
-12 -9 -7 0
-12 -8 -2 0
12 -6 -2 0
12 6 -1 0
-12 -5 2 0
12 -4 -1 0
11 10 2 0
11 9 5 0
11 8 -7 0
-11 -8 1 0
11 6 3 0
-11 5 -4 0
-11 4 -3 0
11 -3 2 0
11 -3 1 0
-10 -9 8 0
-10 9 -8 0
10 8 -2 0
-10 -8 -1 0
-10 4 1 0
9 -7 5 0
9 7 4 0
-9 -2 1 0
8 7 -4 0
-8 -7 -2 0
8 -7 2 0
-8 -6 -4 0
8 -6 4 0
-8 -6 3 0
-7 4 3 0
7 -3 1 0
-6 5 2 0
-4 -3 -2 0
4 -2 -1 0
