p cnf 15 99
-15 -14 5 0
-15 13 -10 0
15 12 11 0
-15 -12 4 0
15 -12 -3 0
15 -12 1 0
15 -11 7 0
15 11 -6 0
-15 11 1 0
15 11 -1 0
15 10 -5 0
15 -10 -2 0
15 10 1 0
15 -9 -5 0
15 -8 -6 0
-15 8 -3 0
-15 -8 -2 0
15 7 -4 0
-15 7 4 0
15 -7 3 0
15 5 -3 0
15 5 3 0
-15 -4 2 0
-15 4 -1 0
-15 -3 1 0
-15 3 1 0
14 13 12 0
14 -13 -10 0
14 13 7 0
14 -13 1 0
-14 12 4 0
14 11 -7 0
-14 -11 -1 0
-14 10 6 0
-14 -10 -1 0
-14 9 -7 0
14 7 -4 0
14 7 3 0
14 -6 -5 0
-14 -6 3 0
-14 -6 1 0
-14 -4 -1 0
-13 12 -7 0
-13 -12 -7 0
-13 -12 -6 0
13 -12 5 0
-13 -12 -2 0
13 -12 1 0
-13 11 -10 0
-13 11 -7 0
-13 -10 -9 0
13 -8 -7 0
-13 7 -5 0
13 -7 -5 0
-13 7 2 0
-13 7 -1 0
-13 6 -1 0
-13 5 2 0
13 4 -3 0
-13 4 -3 0
12 -11 10 0
12 -11 9 0
12 10 8 0
12 9 -8 0
12 9 8 0
12 -7 -3 0
12 4 3 0
11 10 -6 0
-11 10 -2 0
11 -9 8 0
11 -9 2 0
11 8 2 0
11 8 1 0
-11 -6 4 0
11 -4 -2 0
-10 9 -8 0
-10 -8 -1 0
10 7 -6 0
-10 -6 -5 0
-10 4 -3 0
-10 4 2 0
9 -8 7 0
-9 8 3 0
-9 5 2 0
9 3 2 0
9 -3 2 0
-9 -2 -1 0
-8 -7 1 0
-8 4 2 0
-8 -3 -1 0
7 6 4 0
-7 -6 2 0
7 -6 2 0
7 -5 3 0
7 4 -3 0
-6 4 3 0
-6 -4 1 0
6 2 1 0
-4 -3 -1 0
