p cnf 15 71
15 14 -8 0
-15 12 6 0
-15 11 5 0
-15 -11 1 0
-15 -10 -8 0
-15 10 -1 0
-15 8 2 0
-14 13 -6 0
14 13 -1 0
14 12 -11 0
14 12 -7 0
-14 -12 -3 0
14 12 1 0
14 11 -8 0
-14 10 5 0
-14 -10 5 0
-14 -10 3 0
-14 10 -1 0
-14 9 2 0
14 -9 1 0
-14 7 2 0
-14 6 3 0
-13 -12 11 0
-13 -12 -11 0
13 -12 -8 0
-13 12 2 0
-13 -12 1 0
-13 9 -8 0
13 9 -5 0
-13 -9 -4 0
-13 8 5 0
-13 -8 4 0
13 -7 4 0
-13 6 -1 0
13 -6 1 0
-13 -5 -1 0
-13 2 -1 0
12 10 -6 0
12 9 5 0
-12 9 4 0
-12 -7 6 0
-12 7 -3 0
-12 4 3 0
-12 2 -1 0
11 -10 5 0
11 -9 -7 0
11 9 7 0
11 9 -5 0
11 9 -2 0
11 -8 4 0
11 -7 -2 0
11 -6 -2 0
-11 -2 -1 0
10 -9 7 0
-10 -8 6 0
10 8 4 0
-10 7 3 0
-10 -6 1 0
10 5 -3 0
-10 -4 3 0
-10 -2 1 0
9 -8 4 0
-9 -8 1 0
9 2 -1 0
-8 -7 5 0
8 5 -3 0
-8 -4 -1 0
7 6 5 0
-7 -5 -3 0
6 2 1 0
3 2 1 0
