p cnf 13 105
-13 -12 -10 0
13 -12 7 0
-13 -12 -6 0
13 11 -5 0
13 -11 2 0
-13 -11 -1 0
13 10 -8 0
13 10 -7 0
13 10 4 0
13 10 -4 0
-13 10 -3 0
13 9 4 0
13 9 -4 0
-13 9 2 0
-13 9 1 0
-13 8 6 0
13 -8 5 0
-13 8 -1 0
13 7 6 0
-13 -7 5 0
-13 7 4 0
13 7 -3 0
13 -7 1 0
-13 -7 -1 0
13 6 -2 0
13 -5 1 0
-12 11 7 0
-12 10 8 0
12 -10 -7 0
12 10 4 0
-12 -10 -1 0
12 -9 -7 0
-12 9 -7 0
-12 -9 3 0
12 9 1 0
-12 8 4 0
-12 -7 5 0
12 7 4 0
12 -7 4 0
12 6 5 0
-12 -6 -4 0
12 -6 3 0
-12 -6 3 0
12 -6 2 0
-12 5 1 0
12 -3 -2 0
12 -3 1 0
12 -3 -1 0
-12 2 -1 0
-11 -10 -9 0
-11 9 8 0
11 -9 -7 0
-11 -9 -1 0
-11 -8 -3 0
11 7 5 0
-11 -6 5 0
-11 6 -5 0
-11 3 2 0
-11 2 1 0
10 -9 -7 0
10 -9 6 0
-10 -9 5 0
10 9 1 0
10 9 -1 0
-10 8 6 0
-10 -8 5 0
-10 8 -4 0
10 -7 6 0
10 7 4 0
10 -7 1 0
-10 6 5 0
-10 6 3 0
-10 6 -2 0
10 3 1 0
-10 2 1 0
-9 -7 4 0
-9 -6 4 0
-9 6 -4 0
9 -6 -3 0
9 6 -1 0
-9 5 -3 0
9 -5 1 0
9 4 -1 0
9 -3 1 0
9 2 1 0
-8 7 3 0
-8 -7 -2 0
8 6 5 0
8 5 2 0
8 4 2 0
-8 4 -2 0
-8 -3 2 0
-8 3 -2 0
7 5 4 0
-7 -5 -2 0
-7 -4 3 0
-7 4 2 0
-7 3 -1 0
7 -2 -1 0
6 4 -2 0
6 3 2 0
-6 -3 1 0
6 -2 -1 0
-5 3 1 0
4 -3 -1 0
