p cnf 14 53
14 13 -12 0
-14 13 -12 0
-14 -13 1 0
-14 12 9 0
-14 12 -8 0
14 -12 -5 0
-14 12 2 0
14 11 5 0
-14 10 -8 0
14 9 6 0
14 9 -5 0
-14 4 3 0
13 -12 -11 0
-13 11 -10 0
13 -11 -6 0
-13 -11 -4 0
-13 -9 -3 0
-13 8 -4 0
13 -8 2 0
-13 7 -4 0
13 7 -3 0
-13 3 2 0
12 10 -9 0
12 10 -6 0
12 9 -1 0
12 -8 6 0
12 6 -3 0
12 -6 2 0
-12 -5 -2 0
-12 4 -3 0
12 3 2 0
-12 -2 1 0
-11 9 3 0
11 -9 1 0
11 -8 2 0
-11 7 2 0
11 -5 2 0
-11 -3 -2 0
-11 3 1 0
-10 9 -6 0
-10 8 -3 0
-10 -7 6 0
-10 7 -1 0
-8 -7 -5 0
8 -7 -2 0
-8 -5 2 0
7 6 -5 0
-7 -5 4 0
-7 -4 3 0
6 5 2 0
-4 3 -1 0
4 3 -1 0
4 -2 1 0
