p cnf 15 114
15 -14 13 0
-15 -14 10 0
15 14 -9 0
15 14 -4 0
15 -13 -7 0
-15 -13 2 0
15 -12 -9 0
-15 -12 7 0
15 -12 -6 0
15 12 4 0
-15 -12 4 0
15 -11 -6 0
-15 -11 -2 0
-15 -11 2 0
-15 -10 -6 0
-15 -10 3 0
15 9 8 0
-15 9 -4 0
15 -8 4 0
15 7 2 0
-15 6 5 0
15 -5 -2 0
-15 -4 3 0
14 13 6 0
14 -13 -1 0
-14 -12 -7 0
14 -12 4 0
14 -12 3 0
14 -12 -2 0
-14 12 -2 0
-14 -11 -9 0
14 -11 -9 0
14 -11 -5 0
14 -11 2 0
-14 -10 1 0
14 -9 5 0
-14 -9 4 0
-14 9 -2 0
-14 8 7 0
-14 -7 -6 0
-14 -7 -5 0
-14 7 5 0
-14 5 -3 0
14 -5 -3 0
14 3 -2 0
-13 12 -10 0
13 12 9 0
13 12 -1 0
-13 -11 -4 0
13 -11 1 0
-13 -11 -1 0
13 -9 -8 0
13 -9 -3 0
-13 8 5 0
-13 -8 -4 0
13 -6 2 0
13 -6 1 0
-13 5 3 0
-13 -5 -1 0
13 -5 1 0
-13 -4 3 0
-13 -3 -2 0
13 3 1 0
-12 11 9 0
12 11 6 0
-12 11 2 0
12 -11 -2 0
12 -9 -7 0
-12 9 -2 0
12 -8 -2 0
-12 7 3 0
-12 5 -1 0
-12 3 -1 0
11 9 6 0
11 -9 -5 0
-11 9 -3 0
-11 9 -1 0
-11 8 -5 0
-11 8 1 0
-11 -8 -1 0
-11 -7 5 0
11 -7 4 0
11 -7 -3 0
-11 -7 1 0
-11 -5 -1 0
-11 3 -2 0
-10 9 8 0
10 -9 -8 0
-10 9 5 0
-10 9 -3 0
-10 8 -3 0
10 -7 -6 0
-10 5 -2 0
10 5 1 0
-10 2 1 0
9 8 -7 0
9 -7 -5 0
-9 6 -2 0
-9 3 -1 0
-9 2 1 0
-9 2 -1 0
8 -6 5 0
-8 -4 2 0
-8 3 -2 0
-7 -6 -2 0
-7 -5 1 0
6 5 -4 0
6 5 -2 0
6 -5 2 0
-5 3 2 0
5 -3 2 0
5 3 -2 0
4 2 -1 0
4 -2 1 0
