p cnf 15 117
15 14 3 0
-15 -14 -2 0
15 13 -11 0
-15 13 -11 0
15 -13 -5 0
-15 -13 -1 0
15 12 -3 0
-15 -12 1 0
-15 11 2 0
15 10 -7 0
-15 -10 -6 0
-15 10 -2 0
15 -10 -2 0
-15 10 1 0
15 9 6 0
-15 9 5 0
15 9 -5 0
-15 8 -6 0
15 8 -4 0
-15 -8 4 0
15 -6 5 0
15 -6 -2 0
-15 -5 -4 0
15 -5 1 0
15 -4 -2 0
-14 -12 6 0
-14 -11 8 0
-14 -11 -8 0
-14 -11 3 0
14 -10 -6 0
14 -9 8 0
-14 9 7 0
14 -9 -6 0
14 -9 -4 0
14 -9 3 0
14 -8 -6 0
14 8 1 0
-14 7 4 0
14 5 3 0
14 5 -3 0
-13 12 -11 0
-13 12 -8 0
-13 -12 -7 0
-13 12 -3 0
-13 12 -2 0
13 12 -1 0
13 -11 4 0
-13 -11 -2 0
-13 -10 -8 0
13 10 5 0
13 -10 -2 0
-13 -9 -4 0
13 -9 1 0
13 7 -5 0
13 7 -1 0
-13 6 -3 0
13 -6 -2 0
13 2 -1 0
-12 -11 -7 0
12 10 9 0
12 -9 5 0
-12 -9 -4 0
12 -7 5 0
12 -6 1 0
-12 -5 4 0
12 5 2 0
12 -4 3 0
12 4 3 0
11 10 9 0
-11 -10 -6 0
-11 10 -4 0
-11 -10 -1 0
-11 -9 -8 0
11 -9 5 0
-11 -9 1 0
11 5 1 0
11 4 1 0
-11 2 1 0
11 -2 1 0
10 9 -8 0
10 -8 -6 0
-10 8 3 0
10 6 5 0
10 -6 4 0
10 6 3 0
10 5 1 0
-9 8 6 0
-9 8 5 0
-9 7 6 0
-9 7 -5 0
9 -6 4 0
-9 5 -3 0
9 -5 -2 0
9 -5 1 0
9 4 1 0
-9 3 1 0
9 2 1 0
8 -7 3 0
-8 7 1 0
8 6 2 0
8 -6 -2 0
-8 -6 1 0
8 -5 -1 0
-8 -4 -1 0
-8 3 -2 0
8 3 2 0
7 5 -3 0
-7 5 3 0
7 -4 3 0
7 3 2 0
6 5 -4 0
6 3 2 0
-5 4 -2 0
-5 4 1 0
-4 3 2 0
4 3 -1 0
-4 2 -1 0
