p cnf 15 59
-15 -14 -5 0
-15 -13 -5 0
-15 -12 -10 0
-15 10 -3 0
15 10 1 0
15 -8 1 0
15 7 -6 0
-15 -6 -4 0
-15 -4 -2 0
14 13 -10 0
-14 13 -2 0
-14 12 8 0
14 -10 8 0
-14 -10 4 0
-14 -9 -4 0
-14 -6 -3 0
-13 -12 10 0
-13 12 7 0
-13 10 7 0
13 -10 -5 0
-13 10 3 0
-13 10 -2 0
-13 9 1 0
13 -8 3 0
-13 8 2 0
13 4 -3 0
-13 -4 -2 0
-13 3 -2 0
13 -2 -1 0
12 11 10 0
12 11 -10 0
12 11 5 0
12 -11 -4 0
12 -10 -9 0
12 -9 6 0
12 7 -6 0
-12 -7 -6 0
12 7 3 0
11 -9 -6 0
11 -9 4 0
-11 9 -1 0
-11 8 -6 0
-11 -8 -5 0
11 3 -2 0
10 8 5 0
10 8 -5 0
10 7 2 0
-10 -4 1 0
9 -8 6 0
9 7 6 0
-9 6 5 0
-9 -5 -2 0
-9 -4 3 0
-9 4 2 0
-8 6 2 0
-6 5 1 0
6 -4 3 0
-6 4 1 0
5 -2 1 0
