p cnf 14 117
14 12 -11 0
-14 12 -10 0
-14 12 7 0
14 -12 6 0
-14 -12 6 0
14 12 4 0
-14 12 1 0
14 -11 -10 0
-14 11 -7 0
14 11 7 0
14 11 3 0
-14 11 1 0
14 10 8 0
14 10 6 0
14 -10 -5 0
-14 -10 -2 0
14 -9 -8 0
14 -9 -2 0
-14 -9 -2 0
-14 -8 2 0
-14 -7 -4 0
-14 -7 1 0
14 7 1 0
14 6 -4 0
-14 6 -2 0
-14 -4 -3 0
13 12 -11 0
-13 -12 -6 0
13 12 6 0
13 -11 -5 0
-13 11 4 0
-13 10 -8 0
13 10 -7 0
-13 10 4 0
13 -10 2 0
-13 -10 2 0
13 10 -2 0
-13 -10 1 0
13 -9 -8 0
-13 -9 -5 0
13 -8 -5 0
13 8 -3 0
13 8 -2 0
13 -8 1 0
13 -7 -6 0
-13 -7 -1 0
-13 -5 1 0
-13 5 -1 0
-13 4 3 0
13 -4 -1 0
12 -11 -9 0
-12 11 -3 0
-12 -11 -2 0
12 -10 -5 0
12 10 -1 0
12 9 -7 0
12 9 6 0
-12 -9 -4 0
12 -9 1 0
-12 -8 6 0
12 -8 5 0
12 8 3 0
12 8 -2 0
12 8 -1 0
-12 -8 -1 0
12 -7 3 0
12 -6 -4 0
12 6 3 0
12 -6 1 0
-12 5 -3 0
-12 -5 -1 0
-12 -3 -2 0
11 -10 -5 0
-11 10 -4 0
11 9 -7 0
11 9 -6 0
-11 9 4 0
11 -8 7 0
-11 8 -5 0
11 -8 3 0
-11 8 -3 0
11 -8 2 0
-11 8 -1 0
-11 6 1 0
-11 4 -2 0
-10 -9 6 0
-10 9 3 0
-10 9 -1 0
-10 -8 -4 0
-10 6 3 0
-10 -6 -2 0
-10 5 -4 0
-10 5 4 0
-10 5 -1 0
-10 -4 3 0
9 -8 6 0
-9 -8 5 0
9 8 -2 0
-9 -7 -5 0
-9 7 -2 0
9 6 5 0
9 5 -4 0
-9 -4 -1 0
-8 7 -3 0
-8 -6 -4 0
8 6 -2 0
8 6 2 0
8 -5 -4 0
-8 -5 -2 0
8 -4 2 0
8 -4 -1 0
-7 -6 1 0
-7 -5 -2 0
7 -4 -2 0
7 -3 2 0
-5 -4 -3 0
-5 4 2 0
