p cnf 14 51
-14 13 -7 0
14 13 -1 0
-14 -12 -9 0
-14 -12 2 0
-14 11 -10 0
14 11 -4 0
14 10 -2 0
-14 10 1 0
-14 9 -8 0
-14 9 -2 0
14 -6 3 0
-14 5 1 0
13 -12 4 0
13 12 4 0
-13 12 -2 0
13 -12 2 0
13 12 1 0
13 10 -7 0
-13 -9 -8 0
13 -9 -8 0
13 9 8 0
13 -9 -5 0
13 -9 -2 0
13 -9 1 0
-13 -9 1 0
13 -5 -1 0
-12 -11 -9 0
12 11 5 0
-12 10 -6 0
-12 10 -3 0
-12 -9 -4 0
12 5 4 0
12 -3 2 0
-11 10 -5 0
11 10 -1 0
-11 -5 -2 0
11 -5 -2 0
-11 4 2 0
-10 -9 6 0
-10 -9 2 0
-10 9 -1 0
-10 -7 -4 0
10 -7 3 0
9 -8 3 0
9 -8 -2 0
9 3 -1 0
-8 5 4 0
7 -6 4 0
7 4 -1 0
-7 -3 2 0
-6 -3 2 0
