p cnf 15 115
-15 -14 8 0
-15 14 -7 0
-15 -13 12 0
-15 13 1 0
15 -12 9 0
-15 12 -8 0
15 -12 -5 0
15 -11 -4 0
-15 -11 4 0
15 -10 3 0
-15 -8 -6 0
15 8 -5 0
15 7 -5 0
-15 7 -4 0
15 -7 2 0
15 -6 5 0
-15 6 -4 0
-15 6 3 0
15 -6 -2 0
-15 -5 -4 0
15 -5 -3 0
15 5 3 0
-15 -4 1 0
14 13 -4 0
-14 13 2 0
-14 12 5 0
14 -11 -9 0
14 11 1 0
-14 -10 -8 0
-14 -10 -6 0
-14 10 -6 0
14 -10 -3 0
-14 9 8 0
14 -7 -4 0
-14 7 3 0
14 7 -2 0
-14 -6 3 0
14 -6 2 0
-14 4 -2 0
-13 -12 -11 0
13 12 -8 0
-13 12 -8 0
-13 -12 -5 0
-13 12 5 0
13 11 8 0
13 11 -6 0
13 -11 -5 0
13 11 3 0
-13 9 -2 0
-13 -9 -1 0
13 -8 2 0
-13 6 -4 0
13 -4 1 0
-13 3 1 0
12 -11 -5 0
-12 -11 2 0
-12 10 -3 0
-12 -9 -5 0
12 -9 2 0
12 9 1 0
-12 8 6 0
-12 -7 -6 0
12 -6 3 0
12 4 -1 0
12 3 2 0
-12 3 -2 0
11 -10 -8 0
11 10 3 0
-11 -10 3 0
11 -10 2 0
11 -9 7 0
-11 9 -4 0
-11 -9 -3 0
-11 9 3 0
-11 9 2 0
11 8 4 0
11 8 3 0
11 7 -4 0
-11 6 -5 0
11 5 2 0
11 -5 2 0
-11 -4 -1 0
10 -9 4 0
-10 -9 4 0
10 8 -6 0
-10 8 -4 0
10 8 -3 0
-10 -7 6 0
10 6 -2 0
10 5 3 0
-10 -5 2 0
10 5 2 0
-10 -4 3 0
-10 -3 -1 0
9 8 -3 0
-9 7 -6 0
9 7 -2 0
9 6 5 0
9 -6 2 0
-9 6 1 0
-9 -5 4 0
-9 3 2 0
-8 7 6 0
-8 7 4 0
8 7 -2 0
8 6 3 0
-8 -5 1 0
7 -6 3 0
7 5 -3 0
-7 -5 1 0
7 -5 1 0
7 4 1 0
-6 -5 2 0
-6 5 -1 0
3 2 1 0
