p cnf 14 63
-14 13 -9 0
14 -13 -2 0
14 -12 -6 0
14 -11 10 0
14 11 10 0
14 10 2 0
-14 -10 -1 0
14 9 7 0
14 -9 1 0
14 -7 5 0
-14 -7 -2 0
-14 -6 3 0
14 3 -2 0
13 -12 8 0
13 -10 8 0
-13 -10 -7 0
13 10 6 0
13 -10 3 0
13 -9 -3 0
13 9 2 0
-13 8 6 0
-13 8 -3 0
13 8 -3 0
13 -7 -5 0
-13 6 5 0
-13 -5 3 0
-12 -10 8 0
-12 -10 -4 0
-12 9 6 0
-12 9 3 0
-12 8 -3 0
12 6 2 0
12 -5 -3 0
12 4 2 0
-11 -10 8 0
-11 10 6 0
11 10 -5 0
-11 -9 -8 0
-11 9 -3 0
11 -9 -2 0
11 -8 -4 0
-11 8 -1 0
-10 8 7 0
-10 -7 4 0
-10 -7 -3 0
10 6 -5 0
10 -5 2 0
10 5 -2 0
10 4 -2 0
-10 3 2 0
-9 5 2 0
9 -5 -2 0
9 -4 -1 0
8 -6 -4 0
-8 -6 -3 0
8 6 -1 0
8 -2 -1 0
-7 -6 4 0
7 6 1 0
-7 3 1 0
-6 -5 3 0
-5 4 -2 0
-5 4 1 0
