p cnf 13 75
13 12 -11 0
-13 -12 -7 0
-13 12 -6 0
13 12 2 0
13 12 1 0
-13 -10 5 0
13 9 -5 0
-13 -8 -4 0
13 -8 4 0
-13 -8 -2 0
13 7 3 0
13 7 2 0
-13 -7 -2 0
-13 -7 1 0
-13 6 -4 0
-13 6 -1 0
13 -6 1 0
-13 5 4 0
-13 5 3 0
-13 -4 -2 0
-12 -11 10 0
-12 11 -8 0
-12 11 7 0
-12 11 -4 0
12 -11 2 0
-12 11 2 0
-12 -11 1 0
-12 -10 8 0
12 10 2 0
-12 9 8 0
12 9 -7 0
-12 -9 5 0
12 -9 4 0
-12 -9 -3 0
12 9 1 0
-12 -8 3 0
-12 6 2 0
-12 -5 3 0
12 -4 1 0
-11 10 9 0
11 10 -7 0
11 -10 2 0
11 -8 -4 0
-11 8 3 0
11 7 4 0
-11 -7 -2 0
11 6 1 0
11 -5 -2 0
-11 4 -3 0
11 3 -2 0
10 -9 6 0
10 9 -6 0
10 9 -1 0
-10 -8 -7 0
-10 8 6 0
-10 8 -3 0
-10 7 -6 0
-10 6 -5 0
-10 5 2 0
10 2 -1 0
9 -8 4 0
9 -6 2 0
-9 -5 -4 0
-9 -5 3 0
9 4 2 0
-9 3 -2 0
-9 -3 -1 0
9 3 -1 0
-8 6 -4 0
-8 -6 2 0
-8 5 -4 0
-6 5 -2 0
-6 -2 1 0
-5 4 1 0
-4 -3 2 0
