p cnf 15 67
-15 14 -3 0
-15 -13 -11 0
-15 -13 10 0
15 13 9 0
-15 -10 -2 0
-15 -9 2 0
-15 -7 -5 0
15 6 2 0
-15 6 -2 0
-15 3 -1 0
15 2 -1 0
14 -13 6 0
14 -13 4 0
14 13 4 0
-14 -13 3 0
-14 -10 -7 0
-14 10 -4 0
14 -9 -4 0
-14 9 -3 0
14 -7 -1 0
14 -6 4 0
14 -4 -1 0
14 3 1 0
-13 -12 -4 0
13 -12 1 0
13 10 -6 0
-13 10 -1 0
13 9 7 0
13 -7 -5 0
13 -5 1 0
-13 -5 1 0
-12 -11 -3 0
12 -9 8 0
12 -9 6 0
-12 -9 3 0
-12 6 -3 0
-12 -2 1 0
-11 8 -5 0
-11 7 4 0
-11 -6 5 0
-11 -5 -3 0
10 -9 3 0
-10 -9 -2 0
10 -8 -4 0
10 -7 4 0
-10 7 3 0
10 5 -1 0
-10 4 -3 0
-9 8 -5 0
-9 8 -2 0
9 8 -1 0
8 -7 6 0
8 7 5 0
-8 5 1 0
-8 -4 -2 0
-7 6 5 0
-7 5 -2 0
7 4 3 0
7 -4 2 0
-6 -5 2 0
6 5 2 0
6 4 -3 0
-6 2 1 0
-5 4 -2 0
-5 3 1 0
4 -3 -2 0
-4 -3 -2 0
