p cnf 14 64
-14 13 7 0
-14 13 -5 0
14 11 -8 0
14 -11 -5 0
14 11 -3 0
14 -11 -1 0
-14 10 -3 0
-14 -9 -8 0
-14 9 4 0
14 6 3 0
14 -5 3 0
14 5 -1 0
-14 3 -1 0
-13 12 -11 0
13 12 -11 0
13 -10 9 0
13 10 -9 0
13 10 -3 0
-13 -9 -4 0
13 9 2 0
13 8 -4 0
-13 7 -3 0
-13 -6 -4 0
-13 5 -3 0
-12 -11 -5 0
-12 11 5 0
12 11 -2 0
12 9 -7 0
12 -9 5 0
12 8 5 0
-12 -7 -3 0
12 -6 -2 0
-12 5 -3 0
-12 4 3 0
11 10 9 0
-11 -10 4 0
11 10 3 0
-11 -10 3 0
-11 8 7 0
11 8 7 0
11 -7 2 0
-11 4 1 0
-10 9 3 0
10 -9 -2 0
10 -9 -1 0
10 -7 5 0
-10 7 2 0
10 6 2 0
-10 5 3 0
-9 -7 -2 0
9 -6 -2 0
9 -4 3 0
-8 -7 5 0
-8 -6 1 0
7 -6 -3 0
7 6 -2 0
-7 -5 -2 0
-7 2 1 0
-6 -5 -4 0
-6 -4 1 0
-6 -4 -1 0
-6 3 2 0
-5 2 -1 0
4 3 2 0
