p cnf 14 61
14 13 -10 0
14 -12 6 0
-14 12 -2 0
-14 11 -6 0
-14 -10 3 0
14 10 2 0
14 -9 -4 0
14 -9 -3 0
-14 9 -2 0
-14 8 7 0
14 7 -5 0
-14 -5 -2 0
14 4 -3 0
-13 -12 6 0
13 -12 1 0
-13 11 -5 0
-13 -11 -5 0
13 -10 1 0
-13 9 6 0
-13 9 -2 0
13 -9 1 0
-13 8 -7 0
13 8 -4 0
13 6 5 0
-13 6 1 0
-13 5 -3 0
12 -11 -10 0
-12 11 -6 0
-12 11 5 0
-12 -10 9 0
12 -10 -7 0
12 -8 2 0
12 -6 -4 0
12 6 -2 0
12 4 1 0
12 3 -2 0
12 -2 1 0
11 10 7 0
-11 -10 -7 0
11 10 -5 0
11 10 -3 0
11 10 -2 0
11 -10 -1 0
11 -9 4 0
11 8 2 0
-11 7 -1 0
10 -9 8 0
10 -8 -1 0
10 6 1 0
9 -8 -2 0
-9 -6 1 0
-8 7 -6 0
-8 5 -2 0
7 -6 4 0
-7 -6 -3 0
-7 6 2 0
7 -5 2 0
6 5 2 0
-6 5 -1 0
-5 -4 2 0
5 4 -1 0
