p cnf 14 66
-14 13 -12 0
-14 12 9 0
14 -12 -5 0
-14 12 2 0
-14 11 7 0
14 11 5 0
14 -11 -3 0
14 -10 -9 0
14 10 -9 0
-14 10 -8 0
14 -8 -6 0
-14 8 5 0
14 6 -1 0
-14 4 3 0
14 4 1 0
-14 2 1 0
-13 12 9 0
-13 11 -10 0
-13 11 -7 0
13 -11 -6 0
-13 -11 -4 0
-13 9 -7 0
-13 9 -2 0
13 -8 -7 0
-13 8 -4 0
13 -8 2 0
-13 7 -4 0
-13 3 2 0
12 10 -9 0
12 10 -6 0
12 -9 4 0
12 -8 6 0
-12 -8 6 0
12 6 -3 0
12 -6 2 0
-12 -5 -2 0
-12 4 -3 0
-12 -2 1 0
-11 -10 6 0
-11 9 3 0
-11 9 2 0
11 -9 1 0
11 -8 2 0
11 -8 -2 0
-10 9 -6 0
-10 -8 5 0
-10 -7 6 0
-10 -7 5 0
-10 7 -1 0
10 6 3 0
10 -5 2 0
9 5 3 0
9 -5 1 0
-9 3 -2 0
-8 -7 -5 0
-8 7 -5 0
-8 -6 4 0
7 6 -5 0
-7 6 2 0
-7 -5 4 0
7 5 4 0
6 5 2 0
5 4 -2 0
4 3 -1 0
4 -2 1 0
-4 -2 -1 0
