p cnf 15 86
-15 -14 9 0
-15 -14 8 0
-15 14 -2 0
-15 -13 12 0
-15 -13 4 0
-15 -12 7 0
15 12 3 0
15 -11 9 0
-15 -11 -7 0
15 -10 5 0
-15 -8 6 0
-14 -13 -8 0
14 13 5 0
-14 13 4 0
14 13 -2 0
14 -12 -8 0
-14 -12 7 0
-14 12 -1 0
-14 -11 -8 0
14 11 -6 0
-14 -10 -7 0
14 -10 -6 0
-14 10 5 0
14 -10 -4 0
-14 9 -8 0
14 -9 -3 0
-14 -8 7 0
-14 -8 -6 0
14 -7 -1 0
-14 6 5 0
-14 -6 -1 0
14 -5 -3 0
14 3 -2 0
14 -2 1 0
-13 12 -10 0
13 -12 7 0
-13 -11 -9 0
13 11 -8 0
-13 11 6 0
13 11 3 0
-13 10 4 0
-13 9 -8 0
13 -9 -5 0
-13 -8 -1 0
-13 -6 3 0
13 4 -1 0
-13 3 -1 0
-12 11 6 0
12 11 -4 0
-12 10 -8 0
12 10 1 0
12 9 -3 0
12 -9 -2 0
12 -8 -6 0
-12 -8 -5 0
12 7 -3 0
11 -10 -4 0
11 9 5 0
-11 -8 5 0
-11 -8 -1 0
-11 7 -6 0
11 -7 1 0
11 -4 1 0
10 -9 -8 0
10 9 6 0
-10 9 -3 0
-10 8 -6 0
-10 -6 -4 0
10 6 -1 0
-10 -6 -1 0
10 5 -3 0
10 3 1 0
10 3 -1 0
9 -8 -4 0
9 -5 -4 0
-9 4 -1 0
-9 3 -1 0
-8 -7 6 0
8 -6 3 0
-8 5 -4 0
-7 -4 -1 0
7 4 -1 0
6 -3 -1 0
6 2 1 0
5 -4 3 0
5 -4 -1 0
