p cnf 15 63
-15 -14 -11 0
15 -13 4 0
15 13 2 0
15 12 5 0
15 12 3 0
-15 11 -7 0
-15 -11 -5 0
-15 10 5 0
-15 10 4 0
-15 -9 -7 0
-15 -9 5 0
-15 8 -4 0
15 -8 3 0
15 -8 2 0
-15 7 4 0
15 -6 -1 0
15 5 4 0
15 -5 1 0
15 4 1 0
-15 -4 1 0
-15 -3 -2 0
-14 13 -7 0
-14 -13 6 0
-14 12 -10 0
-14 10 -9 0
-14 10 -5 0
14 10 5 0
14 -10 -2 0
14 8 5 0
13 -12 -8 0
-13 -12 -6 0
13 12 -4 0
-13 -11 -6 0
13 11 6 0
-13 10 -6 0
-13 -10 4 0
-13 -9 8 0
13 8 -3 0
13 -2 -1 0
-13 -2 1 0
12 10 8 0
-12 -10 6 0
12 9 -7 0
-12 -8 -4 0
12 8 3 0
12 -7 -4 0
-12 6 5 0
-12 6 -1 0
11 -10 9 0
-11 -10 -8 0
-11 -8 4 0
11 -5 3 0
-10 9 -6 0
-10 -9 1 0
-10 4 3 0
-10 -4 -2 0
10 -4 -1 0
-9 -7 6 0
-9 6 2 0
-9 5 3 0
9 -4 3 0
7 5 4 0
-6 3 -2 0
