p cnf 15 83
-15 12 -6 0
-15 -10 7 0
15 9 4 0
-15 8 5 0
-15 -8 -3 0
15 -7 2 0
-15 4 1 0
15 2 -1 0
-14 -13 -1 0
14 -12 -9 0
14 -12 -6 0
14 -12 -2 0
-14 -11 10 0
-14 -11 -9 0
14 11 8 0
14 11 7 0
-14 -10 5 0
-14 -9 3 0
14 9 3 0
-14 -9 1 0
-14 7 6 0
-14 -7 -3 0
14 4 -3 0
14 3 1 0
14 3 -1 0
-13 -11 7 0
-13 -11 -3 0
13 10 3 0
-13 9 4 0
-13 7 -2 0
13 6 -5 0
-13 -6 2 0
-13 -5 1 0
-13 3 1 0
-12 11 -9 0
12 -11 5 0
-12 11 3 0
-12 -11 1 0
-12 10 -4 0
12 9 -8 0
-12 9 -8 0
12 -9 8 0
-12 -8 4 0
-12 8 -4 0
12 7 3 0
12 6 5 0
11 -10 3 0
-11 9 8 0
11 9 -2 0
-11 7 -3 0
11 7 1 0
-11 -5 -3 0
11 5 -3 0
11 -5 3 0
-11 5 1 0
11 -3 2 0
11 2 1 0
11 -2 1 0
-10 -9 -5 0
-10 -9 5 0
10 -8 -1 0
-10 -7 4 0
-9 8 5 0
9 7 -4 0
-9 -7 -4 0
9 -7 3 0
9 7 -2 0
9 -6 4 0
-9 4 2 0
9 4 -1 0
9 3 -1 0
-8 -7 -2 0
-8 -6 3 0
-7 -6 4 0
-7 6 3 0
7 5 -1 0
-7 3 -1 0
6 5 -2 0
-6 4 -3 0
6 4 -3 0
-6 -2 -1 0
5 4 2 0
-5 3 -2 0
