p cnf 14 80
-14 13 4 0
14 -13 3 0
-14 13 3 0
-14 -13 -2 0
14 12 9 0
14 12 5 0
-14 -12 4 0
-14 -11 -5 0
-14 -11 4 0
-14 9 7 0
14 9 -5 0
14 9 5 0
-14 9 2 0
-14 -9 -1 0
14 9 1 0
-14 8 5 0
14 -8 -3 0
-14 7 -4 0
-14 6 2 0
14 4 -3 0
13 -12 -8 0
13 -10 8 0
13 10 -5 0
-13 -10 -1 0
13 -9 -3 0
13 8 6 0
-13 8 -4 0
13 -8 2 0
-13 7 2 0
-13 7 -1 0
-13 -4 2 0
12 -10 9 0
-12 10 -2 0
12 -9 8 0
-12 -9 -5 0
-12 -8 3 0
12 -8 2 0
12 8 1 0
12 -8 -1 0
12 -7 -4 0
12 -7 -3 0
-12 -4 3 0
11 -10 4 0
11 -10 2 0
11 -10 -2 0
-11 -10 1 0
11 9 4 0
-11 -9 -3 0
11 9 -3 0
11 -8 5 0
-11 7 -1 0
-11 -6 -4 0
11 6 -3 0
-11 -4 1 0
11 4 -1 0
-10 9 -4 0
-10 -9 3 0
-10 -9 -2 0
10 8 -7 0
-10 -8 7 0
10 8 1 0
-10 -7 -6 0
-10 -6 1 0
10 4 -2 0
-10 3 2 0
9 8 7 0
9 6 -5 0
9 -6 -4 0
-9 5 -2 0
9 -2 -1 0
-9 2 1 0
8 -5 -2 0
-7 5 3 0
-7 -4 -2 0
7 -4 1 0
-7 3 -2 0
6 5 1 0
-6 4 -1 0
5 -3 -1 0
-3 -2 -1 0
