p cnf 15 66
15 -14 7 0
-15 -13 11 0
15 -13 7 0
15 12 2 0
-15 -11 -1 0
-15 9 1 0
-15 -7 5 0
15 -6 -4 0
-15 5 -4 0
15 -4 -3 0
-14 13 -9 0
-14 -13 -3 0
14 -13 1 0
14 -11 -10 0
14 -11 -9 0
14 -10 5 0
-14 10 3 0
-14 9 5 0
14 -9 2 0
-14 -9 1 0
14 8 -7 0
14 -8 -7 0
-14 8 4 0
14 8 1 0
-14 8 -1 0
14 7 -3 0
14 6 4 0
-14 -6 -3 0
14 -5 -3 0
-13 12 -6 0
-13 12 -2 0
-13 -11 -7 0
-13 -10 9 0
-13 8 -7 0
13 -8 -4 0
13 6 -5 0
13 -6 5 0
-13 -6 -5 0
-13 -5 -3 0
13 5 -1 0
13 -3 -2 0
-12 11 6 0
12 -11 -5 0
-12 -10 -2 0
-12 -8 6 0
-12 2 1 0
11 10 -6 0
11 10 -4 0
-11 -9 7 0
-11 -9 -2 0
-11 9 -1 0
-11 5 4 0
11 -3 -2 0
11 2 1 0
-10 -9 -2 0
-10 4 2 0
9 -7 5 0
9 4 1 0
9 3 2 0
-8 -7 4 0
-7 -2 -1 0
6 -5 -4 0
6 5 -3 0
6 -3 1 0
-5 -4 2 0
4 -3 2 0
