p cnf 15 84
15 -14 -13 0
-15 -14 -11 0
15 14 -7 0
-15 12 -9 0
-15 12 -7 0
15 12 -6 0
-15 -11 -4 0
15 -10 8 0
15 -10 -7 0
-15 10 4 0
15 -10 3 0
-15 9 -6 0
15 9 -1 0
15 8 1 0
-15 -7 -6 0
-15 7 2 0
15 -6 1 0
15 -5 4 0
15 -4 -3 0
-14 13 11 0
14 13 5 0
14 -13 5 0
-14 13 -3 0
-14 12 11 0
14 12 -6 0
-14 12 -5 0
-14 12 2 0
-14 -12 2 0
14 11 -5 0
-14 11 3 0
-14 10 5 0
-14 10 1 0
14 -9 5 0
-14 7 5 0
14 -7 3 0
-14 6 5 0
-14 -6 -4 0
-14 5 -2 0
-13 12 -11 0
13 -12 1 0
-13 11 -7 0
13 -10 -5 0
-13 -10 5 0
13 10 -1 0
13 -7 4 0
-13 -7 -2 0
13 -7 -1 0
12 -11 6 0
-12 -7 -6 0
-12 7 -6 0
-12 7 5 0
12 -5 4 0
-12 5 3 0
11 9 2 0
11 8 -7 0
11 -7 5 0
-11 -7 -3 0
-11 -4 -2 0
-10 9 7 0
10 -9 4 0
10 -9 -4 0
10 -9 -3 0
-10 9 2 0
10 -8 -5 0
-10 -8 2 0
10 -5 -2 0
-9 -8 6 0
-9 -8 -2 0
9 7 -6 0
9 -7 2 0
-9 6 5 0
9 -6 2 0
-9 -4 -3 0
-9 -4 3 0
-9 4 1 0
9 -3 2 0
8 -7 5 0
-8 7 -1 0
8 5 -4 0
-8 -4 -2 0
8 -4 -1 0
-6 -4 2 0
-6 -3 -1 0
4 2 1 0
