p cnf 14 61
14 -12 -7 0
-14 -12 -5 0
-14 -12 3 0
14 -11 7 0
-14 10 -8 0
-14 10 -3 0
14 -10 -2 0
-14 -10 1 0
14 9 -2 0
-14 8 -6 0
-14 7 -6 0
-14 -7 -4 0
14 5 3 0
14 -4 -1 0
13 12 -6 0
-13 -12 -6 0
-13 -12 5 0
13 12 -1 0
13 -11 9 0
-13 -10 -5 0
-13 9 -8 0
13 -9 -7 0
-13 -8 5 0
13 7 1 0
13 -6 3 0
-13 -6 3 0
13 5 2 0
-12 -11 5 0
12 11 -3 0
-12 10 5 0
12 -10 5 0
12 10 -2 0
-12 10 -2 0
12 -9 -5 0
-12 -9 -2 0
12 9 -2 0
12 8 -5 0
12 7 -6 0
12 7 2 0
12 5 -3 0
12 3 2 0
12 3 -1 0
-11 -10 7 0
11 9 3 0
11 -9 2 0
11 7 6 0
-11 -5 -3 0
11 5 2 0
-10 9 -5 0
-10 -9 -2 0
10 6 5 0
10 5 -2 0
-10 -3 -1 0
-9 -8 7 0
-9 -3 -1 0
8 -7 2 0
8 6 -5 0
-8 -5 -3 0
-7 -6 1 0
7 -4 1 0
-7 3 2 0
