p cnf 15 47
-15 -14 -13 0
-15 -14 -4 0
-15 14 -3 0
-15 12 -11 0
-15 12 9 0
-15 11 -4 0
15 8 -3 0
-15 -7 -2 0
14 13 4 0
-14 11 9 0
-14 11 -4 0
-14 -10 4 0
14 8 -3 0
14 -8 2 0
14 -6 5 0
13 9 7 0
13 -8 7 0
-13 -5 1 0
13 4 1 0
12 -11 -3 0
-12 11 -1 0
12 10 -6 0
-12 10 2 0
-12 -8 -4 0
12 7 6 0
-12 -7 -3 0
-12 6 1 0
-12 -6 -1 0
12 -3 2 0
11 -10 -4 0
-11 -9 -3 0
11 5 -2 0
11 -5 -2 0
-11 3 2 0
-10 -9 7 0
-10 -8 5 0
10 -8 -4 0
10 8 1 0
-10 7 -1 0
10 -6 -3 0
-9 -6 -5 0
-9 -3 -1 0
-8 7 -3 0
7 5 1 0
-6 2 1 0
5 -4 -1 0
-5 4 -1 0
