p cnf 15 79
15 -14 -10 0
-15 -14 7 0
-15 -14 6 0
15 14 -4 0
-15 13 -9 0
-15 -13 -7 0
-15 13 5 0
15 13 -4 0
15 12 6 0
15 -12 6 0
-15 12 2 0
-15 -11 -9 0
15 -11 6 0
-15 11 3 0
15 10 -5 0
15 10 2 0
15 4 3 0
-15 -3 1 0
-14 13 4 0
-14 13 3 0
-14 12 -10 0
-14 12 -1 0
14 -11 7 0
14 11 6 0
14 9 -5 0
14 6 5 0
-14 -5 3 0
-14 5 2 0
-13 12 8 0
-13 11 -4 0
-13 -11 -3 0
-13 -11 1 0
-13 10 3 0
13 -10 2 0
-13 -9 -3 0
13 -8 -2 0
-13 8 -2 0
-13 7 -5 0
13 -7 -1 0
13 -6 2 0
13 -5 3 0
13 5 -2 0
-13 -4 -2 0
13 4 -2 0
-12 11 -7 0
-12 11 -3 0
-12 11 1 0
12 -6 2 0
-12 6 -1 0
-12 5 -2 0
-12 2 -1 0
11 10 8 0
-11 10 -3 0
-11 9 3 0
11 -9 1 0
-11 -8 -6 0
11 -8 6 0
-11 -8 3 0
11 7 6 0
-11 -7 5 0
11 -5 -3 0
10 9 -4 0
10 9 -3 0
-10 9 -2 0
10 -9 -1 0
-10 8 -4 0
-10 -7 4 0
10 5 -4 0
9 8 4 0
9 -4 -2 0
-8 -6 2 0
8 3 1 0
7 3 -2 0
7 3 2 0
7 3 -1 0
7 2 1 0
-6 5 3 0
-5 -4 1 0
-4 3 1 0
