p cnf 12 49
-12 11 -8 0
-12 -11 4 0
-12 -10 -3 0
-12 -9 -5 0
12 8 6 0
-12 8 4 0
12 -8 2 0
-12 -8 -1 0
-12 7 5 0
-12 -6 5 0
-12 5 4 0
-12 -5 -1 0
12 -4 -2 0
12 4 1 0
-11 10 8 0
-11 10 3 0
11 -10 -2 0
11 -9 8 0
-11 -9 7 0
11 -8 4 0
-11 -8 -3 0
-11 8 2 0
11 -8 1 0
11 7 4 0
11 7 -3 0
11 -5 3 0
11 -3 2 0
11 -3 1 0
-10 8 -5 0
-10 -8 2 0
-10 -7 6 0
10 7 -1 0
-10 5 3 0
-10 -4 1 0
-10 -3 1 0
9 -8 5 0
9 8 2 0
-9 6 -5 0
9 -6 4 0
-9 -6 1 0
-9 -4 -3 0
9 4 -1 0
7 6 1 0
7 -5 3 0
7 2 1 0
-7 -2 1 0
-6 2 -1 0
-5 4 -2 0
3 -2 -1 0
