p cnf 15 108
15 13 -9 0
15 13 -8 0
15 -13 -4 0
-15 -13 3 0
-15 -13 1 0
-15 -12 9 0
15 -12 8 0
15 -12 -1 0
15 11 10 0
15 -11 5 0
15 11 2 0
15 -9 8 0
-15 -9 -3 0
-15 -8 -6 0
-15 8 4 0
15 -8 -4 0
-15 -6 -4 0
-15 -6 -1 0
15 -5 2 0
-14 -13 6 0
-14 13 4 0
-14 12 -11 0
-14 -12 -5 0
14 -11 -7 0
14 -11 -4 0
-14 11 3 0
14 -11 -2 0
14 10 -9 0
-14 -10 6 0
14 9 -5 0
-14 8 -7 0
14 -8 1 0
-14 7 -6 0
14 -7 -5 0
14 7 -4 0
14 6 5 0
-14 -6 -3 0
14 6 -2 0
-14 -6 -2 0
14 -2 1 0
13 12 8 0
-13 -12 7 0
13 -12 -4 0
13 -12 4 0
-13 -11 5 0
13 -11 -3 0
-13 -10 5 0
13 -9 -8 0
13 -9 -1 0
13 -4 -2 0
13 -3 2 0
13 -3 -1 0
13 -3 1 0
12 -11 -4 0
12 11 -4 0
12 -10 9 0
12 10 6 0
12 10 5 0
12 8 -5 0
12 8 5 0
12 -6 -3 0
-12 -3 -1 0
-12 3 -1 0
11 10 9 0
-11 -10 -7 0
11 -10 2 0
-11 10 -1 0
11 9 -8 0
11 -9 7 0
11 9 -6 0
11 -9 6 0
-11 -7 -6 0
-11 7 5 0
-11 6 -5 0
11 -6 -4 0
11 6 4 0
11 -6 1 0
-10 9 1 0
-10 -8 -7 0
10 -7 6 0
-10 -4 -2 0
-10 -2 1 0
9 8 -5 0
-9 -8 -2 0
-9 -8 1 0
9 8 -1 0
9 -7 3 0
-9 -6 5 0
-9 6 -5 0
9 -6 -5 0
-9 6 -1 0
9 5 -4 0
-8 -7 3 0
-8 7 -3 0
8 7 1 0
-8 -6 5 0
8 6 -3 0
8 4 -3 0
-8 -4 -2 0
7 6 4 0
7 5 1 0
-7 -4 -3 0
-6 -5 -4 0
5 4 -3 0
-5 -4 -1 0
-5 2 1 0
4 3 -1 0
3 -2 -1 0
