p cnf 13 50
-13 12 9 0
-13 12 -9 0
-13 12 6 0
-13 -12 2 0
13 -12 -2 0
13 -11 7 0
13 11 -6 0
-13 11 -2 0
13 -10 -7 0
13 -10 3 0
13 10 -1 0
13 -9 8 0
-13 9 -7 0
-13 8 -7 0
13 4 3 0
-13 3 1 0
12 -11 -9 0
-12 11 -8 0
12 -11 5 0
12 10 -8 0
12 10 8 0
-12 -10 -4 0
-12 7 -5 0
-12 -2 1 0
12 -2 -1 0
-11 10 8 0
11 10 6 0
11 -10 6 0
11 -6 -2 0
-11 6 -1 0
11 5 2 0
11 -4 -1 0
11 3 2 0
-10 8 5 0
-10 -8 -4 0
10 -7 -5 0
-9 -8 7 0
9 -8 -4 0
9 -8 1 0
-9 -6 -2 0
-9 -6 2 0
9 -4 2 0
-9 2 1 0
8 6 5 0
8 3 -1 0
7 6 1 0
7 5 -2 0
5 -4 -3 0
4 3 2 0
-4 2 -1 0
