p cnf 15 84
-15 14 12 0
-15 14 -9 0
15 13 -12 0
-15 13 -9 0
-15 13 7 0
-15 13 2 0
15 -12 -9 0
15 11 -10 0
-15 11 1 0
15 -11 -1 0
-15 -10 9 0
15 -10 8 0
15 -10 -5 0
-15 10 5 0
-15 -10 -2 0
15 10 -1 0
15 9 -8 0
-15 -9 4 0
-15 8 5 0
-15 8 -2 0
15 7 5 0
-15 -7 3 0
15 7 -2 0
-15 -6 -3 0
14 11 -10 0
14 -10 -9 0
-14 -10 -4 0
-14 -9 2 0
-14 -7 -3 0
-14 -6 3 0
-14 -6 -2 0
-14 5 4 0
-14 -5 1 0
14 -5 -1 0
-14 -4 -1 0
13 -12 6 0
-13 -11 -5 0
13 -11 2 0
13 -10 8 0
-13 -10 -5 0
-13 -10 5 0
13 9 -7 0
-13 9 -7 0
13 7 4 0
-12 10 1 0
-12 -9 3 0
-12 8 1 0
12 8 1 0
12 -7 3 0
-12 -7 -3 0
-12 6 3 0
-12 6 2 0
-12 -3 2 0
12 3 -2 0
-11 10 5 0
-11 -10 3 0
-11 -10 -1 0
-11 -8 -1 0
-11 6 4 0
11 5 -4 0
-11 4 -3 0
11 -3 -1 0
10 9 3 0
10 -8 -1 0
-10 7 2 0
10 6 -3 0
-10 6 -3 0
-10 -5 -4 0
10 3 2 0
9 7 6 0
9 7 -3 0
9 2 1 0
8 6 5 0
-8 -4 2 0
-8 4 -2 0
8 -2 -1 0
-7 -6 5 0
7 6 3 0
-7 -5 4 0
-7 4 1 0
6 5 4 0
6 3 1 0
-5 -4 -2 0
-5 4 -2 0
