p cnf 15 61
-15 12 -8 0
-15 -12 -5 0
15 -11 -8 0
-15 10 8 0
-15 -10 7 0
-15 9 4 0
15 -8 -3 0
-14 -12 -6 0
14 -12 -5 0
14 -12 -4 0
14 12 4 0
14 11 -10 0
-14 11 4 0
14 -10 8 0
-14 10 -6 0
-14 -10 -2 0
-14 9 5 0
-14 -8 5 0
14 -7 4 0
14 5 -2 0
-13 -12 -11 0
-13 -12 -8 0
-13 -10 8 0
-13 -9 2 0
-13 -6 3 0
-13 -5 3 0
13 -5 -2 0
-13 -4 -3 0
13 4 -2 0
-12 -11 -10 0
-12 11 -10 0
-12 -11 7 0
-12 -11 5 0
-12 -11 -5 0
12 10 6 0
-12 -10 -4 0
-12 -9 -8 0
12 8 -7 0
12 8 5 0
-12 8 4 0
-12 7 -4 0
12 -7 1 0
-12 -7 -1 0
12 -6 1 0
-12 5 -4 0
12 -3 -2 0
-11 9 4 0
11 -8 5 0
11 8 3 0
11 -4 -3 0
10 -8 5 0
-10 -8 -4 0
-10 5 3 0
9 -3 2 0
8 -6 -3 0
8 6 -2 0
8 -3 -2 0
-8 3 1 0
-8 -3 -1 0
-5 4 -3 0
-5 3 2 0
