p cnf 15 95
-15 14 -12 0
15 14 -10 0
-15 14 -9 0
-15 -14 7 0
15 -14 4 0
-15 13 -6 0
15 -13 -3 0
15 -12 9 0
-15 11 -8 0
-15 -11 -4 0
-15 10 9 0
15 10 -8 0
15 9 -6 0
15 8 -6 0
15 7 -4 0
-15 -7 -1 0
-15 -6 -5 0
15 -5 -2 0
15 5 -1 0
-15 -5 1 0
-15 -4 -3 0
-15 2 -1 0
15 -2 -1 0
-14 -13 11 0
14 -13 10 0
-14 -13 10 0
-14 13 -8 0
14 -12 -7 0
-14 -12 4 0
14 12 4 0
-14 -11 7 0
14 11 -6 0
14 -10 -9 0
-14 -10 -8 0
-14 -10 6 0
-14 -9 7 0
-14 9 -2 0
14 -8 1 0
-14 7 2 0
-14 -4 -1 0
14 3 1 0
-14 2 1 0
13 11 -3 0
-13 -11 -1 0
13 10 -9 0
13 -10 -7 0
13 10 3 0
-13 -10 -3 0
13 9 -6 0
-13 -8 -6 0
-13 7 6 0
13 6 3 0
-13 -5 1 0
-13 -3 1 0
-12 -11 7 0
-12 10 -6 0
12 -9 -3 0
-12 -9 3 0
-12 8 -6 0
12 8 1 0
12 7 6 0
12 -7 -1 0
-12 -3 -1 0
12 -3 -1 0
11 10 7 0
-11 -10 1 0
11 -8 -7 0
11 7 -5 0
11 -7 4 0
-11 -6 2 0
-11 -4 -3 0
11 -3 2 0
10 9 5 0
10 9 -4 0
10 -8 4 0
-10 -7 6 0
10 7 -3 0
-10 5 -3 0
10 -5 2 0
-9 -7 6 0
-9 -7 -5 0
-9 -5 -4 0
-9 5 -4 0
-9 4 -1 0
-9 -3 2 0
8 -3 2 0
7 -6 5 0
-7 -6 4 0
-7 -5 3 0
7 5 -1 0
7 3 2 0
6 -5 3 0
-6 5 -1 0
6 3 1 0
-5 4 -3 0
