p cnf 14 82
-14 13 -11 0
-14 13 10 0
-14 13 8 0
14 13 6 0
14 12 10 0
-14 12 -6 0
14 -12 -3 0
-14 -11 8 0
14 -11 6 0
-14 -10 8 0
14 10 8 0
14 10 -7 0
14 10 -3 0
-14 10 -2 0
-14 9 -7 0
-14 9 -5 0
-14 9 4 0
14 -9 -2 0
14 -8 -3 0
14 -7 3 0
14 -6 5 0
14 -6 3 0
14 -4 -3 0
14 4 -2 0
14 3 -1 0
13 12 9 0
13 -11 9 0
-13 11 -7 0
-13 -11 -6 0
-13 10 -8 0
-13 -10 -5 0
13 10 -1 0
13 9 7 0
-13 9 -7 0
-13 8 5 0
-13 -8 4 0
13 -8 4 0
13 5 -3 0
13 2 1 0
13 2 -1 0
12 -11 -8 0
12 -11 -3 0
12 10 8 0
-12 8 4 0
12 -8 2 0
12 7 -5 0
12 6 3 0
-12 6 -1 0
-11 10 -9 0
11 10 -2 0
-11 9 -1 0
11 -8 -6 0
-11 -6 -4 0
-11 -6 -1 0
11 6 1 0
-11 5 -2 0
11 4 -3 0
11 -4 1 0
-10 9 -8 0
-10 -8 -5 0
-10 8 1 0
-10 7 3 0
10 -7 3 0
-10 5 2 0
-10 4 -2 0
9 -8 -3 0
9 -7 -5 0
9 -7 1 0
-9 5 -2 0
-9 3 2 0
8 7 -4 0
-8 -7 1 0
-8 -6 -5 0
8 -6 -1 0
8 5 -4 0
8 4 -3 0
8 -4 2 0
-7 -6 2 0
7 -4 -1 0
6 -4 -3 0
-6 -4 1 0
-4 -3 -1 0
