p cnf 14 61
-14 13 7 0
-14 13 -1 0
14 12 7 0
14 -10 -9 0
-14 -9 -3 0
-14 -8 -5 0
-14 8 3 0
14 8 -1 0
-14 6 2 0
14 -5 1 0
13 11 10 0
-13 11 9 0
-13 -11 -5 0
13 -11 5 0
13 11 -4 0
-13 -11 1 0
-13 10 -4 0
-13 10 -3 0
-13 10 3 0
-13 8 -4 0
13 4 2 0
-12 10 9 0
-12 10 -9 0
-12 10 -8 0
12 -9 6 0
12 -8 6 0
-12 8 4 0
12 6 -3 0
12 3 2 0
12 -3 -2 0
11 10 -3 0
11 9 7 0
11 9 3 0
-11 -9 2 0
-11 8 6 0
11 8 -2 0
-11 -7 -3 0
-11 -6 1 0
11 -3 2 0
11 -3 -1 0
10 -9 -4 0
-10 8 -3 0
10 -8 2 0
-9 -8 7 0
-9 8 6 0
-9 -8 2 0
-9 7 -3 0
-9 -6 3 0
9 4 -1 0
-8 7 6 0
-8 7 -5 0
-8 5 -2 0
-8 -3 -2 0
-8 -3 2 0
7 6 -3 0
6 4 -3 0
-6 3 2 0
-6 3 -1 0
5 3 2 0
5 -3 2 0
4 2 1 0
