p cnf 15 74
15 14 11 0
-15 -14 -6 0
15 12 -11 0
-15 -11 9 0
15 -9 -8 0
-15 9 5 0
15 -9 3 0
15 9 -1 0
15 8 -4 0
-15 7 -6 0
-15 7 -4 0
-15 -7 -2 0
-15 -7 1 0
-15 6 -2 0
15 5 -1 0
-15 -5 1 0
-14 -13 12 0
14 13 -3 0
14 -13 -1 0
14 -12 8 0
-14 -12 2 0
-14 11 -10 0
-14 11 -7 0
14 11 -2 0
14 10 6 0
14 9 6 0
14 -9 4 0
14 -7 -5 0
-14 7 4 0
-14 -7 -1 0
14 6 3 0
14 -6 1 0
-14 4 -2 0
14 -2 1 0
-13 12 10 0
-13 12 -3 0
-13 11 6 0
-13 11 -3 0
13 10 -5 0
13 10 -1 0
13 -7 -5 0
-13 -6 -5 0
-13 4 -3 0
-13 3 -2 0
-13 2 1 0
-12 11 -5 0
-12 -11 2 0
12 10 -7 0
12 -10 3 0
12 8 -4 0
-12 -6 -5 0
12 5 1 0
11 9 8 0
11 -9 8 0
11 -9 1 0
-11 -8 5 0
11 -6 1 0
-10 9 6 0
-10 -9 -3 0
-10 8 -5 0
10 -8 2 0
-10 6 -3 0
10 6 2 0
-10 2 1 0
-9 -8 3 0
-9 -8 2 0
9 -7 1 0
9 -6 -5 0
-9 -3 -2 0
-8 -3 2 0
-7 6 -2 0
-7 -5 -2 0
7 2 -1 0
-6 5 3 0
