p cnf 13 47
13 10 -6 0
-13 -10 4 0
-13 -10 3 0
13 -10 -1 0
13 8 1 0
-13 -7 1 0
13 -6 3 0
13 6 1 0
-13 -5 4 0
12 -11 8 0
12 -11 -8 0
12 11 7 0
12 -10 9 0
-12 -10 9 0
12 -10 -6 0
12 -8 1 0
-12 7 -3 0
12 -6 -2 0
11 10 -9 0
11 10 5 0
11 -10 3 0
-11 9 -7 0
11 9 6 0
11 -7 -3 0
11 6 4 0
-10 -9 8 0
10 9 -5 0
-10 -8 5 0
-10 7 -5 0
-10 7 4 0
10 -6 4 0
-10 5 -3 0
10 -4 2 0
-10 -4 -1 0
-9 8 -7 0
-9 -7 -6 0
8 4 2 0
-8 -3 -2 0
7 4 3 0
-7 3 1 0
-6 5 4 0
-6 -4 -2 0
-5 -4 -3 0
5 4 -2 0
4 3 1 0
4 -2 1 0
-3 -2 1 0
