p cnf 14 54
14 12 3 0
14 -12 -2 0
-14 -10 2 0
-14 9 2 0
14 8 4 0
14 8 -3 0
-14 8 1 0
14 8 1 0
14 -7 -2 0
-14 7 -1 0
-14 6 -4 0
14 -6 4 0
14 -6 -2 0
14 -5 -3 0
13 12 7 0
13 10 -2 0
-13 -10 -2 0
13 8 -1 0
-13 -6 4 0
13 -6 2 0
-13 -5 1 0
-12 11 -4 0
12 11 -2 0
-12 10 8 0
12 9 -7 0
12 7 5 0
-12 -7 2 0
-12 5 -4 0
12 5 -4 0
-12 -5 3 0
-12 -5 2 0
-11 -10 -8 0
11 10 -2 0
-11 9 4 0
-11 6 3 0
-10 -9 8 0
-10 -8 -3 0
-10 -8 -2 0
10 -7 -3 0
-10 6 -5 0
-10 -6 5 0
-9 7 2 0
-9 6 2 0
9 -3 -1 0
-8 7 -5 0
8 7 -4 0
8 -7 1 0
8 5 1 0
6 3 2 0
6 3 -2 0
5 -2 -1 0
-4 -3 -2 0
-4 3 -1 0
-4 -2 1 0
