p cnf 12 59
-12 -11 4 0
-12 -10 -5 0
12 -10 2 0
12 -9 -5 0
12 9 2 0
12 -9 1 0
-12 -8 -7 0
-12 -8 6 0
12 8 4 0
12 8 -1 0
-12 -7 1 0
-12 6 -4 0
12 -6 1 0
-12 -5 -3 0
12 -5 -1 0
-12 5 -1 0
-11 -10 -7 0
-11 10 6 0
11 9 -8 0
11 7 -6 0
-11 7 4 0
11 -7 -4 0
-11 -7 4 0
11 7 3 0
11 7 -3 0
-11 -6 -4 0
-11 5 2 0
11 5 1 0
-11 -4 3 0
11 -2 -1 0
10 -9 -8 0
-10 9 5 0
10 9 4 0
10 7 -6 0
10 7 3 0
10 -5 -3 0
-10 2 1 0
9 -8 7 0
-9 -8 -1 0
-9 -7 -5 0
-9 -7 5 0
-9 7 -5 0
9 -7 -5 0
-9 5 -4 0
9 5 1 0
-9 -5 -1 0
9 -4 2 0
-9 -3 2 0
9 3 -1 0
-8 7 6 0
8 7 -4 0
8 7 4 0
8 -5 3 0
8 -5 -3 0
-8 -5 -2 0
8 3 2 0
8 2 1 0
6 5 -2 0
4 -3 1 0
