p cnf 14 54
-14 -13 12 0
14 -13 5 0
14 -13 2 0
-14 -11 9 0
-14 10 -8 0
14 8 -7 0
14 8 -4 0
-14 8 2 0
-14 7 -3 0
-14 -7 -1 0
-14 5 2 0
14 -4 -3 0
14 3 1 0
13 11 -1 0
-13 -11 -1 0
-13 10 5 0
13 10 3 0
13 -10 2 0
-13 9 5 0
-13 9 1 0
-13 -8 7 0
-13 -8 -5 0
13 8 1 0
13 -7 -5 0
13 -7 1 0
-13 6 4 0
13 4 -3 0
-13 -4 3 0
-12 -11 -9 0
12 -11 -6 0
-12 -11 5 0
12 11 3 0
12 6 -3 0
12 -5 -2 0
-11 -10 9 0
11 9 5 0
-11 8 -6 0
-11 -7 -6 0
-11 -7 -2 0
-11 7 1 0
10 -8 3 0
10 -7 -6 0
10 4 -1 0
10 3 1 0
9 -7 6 0
-9 7 5 0
-9 6 -3 0
-8 -7 6 0
8 -7 -6 0
-8 -4 2 0
7 -4 -3 0
6 4 2 0
5 -4 2 0
4 -3 -1 0
