p cnf 14 60
-14 13 2 0
-14 -12 -3 0
-14 11 10 0
-14 11 6 0
-14 -10 -6 0
14 9 2 0
14 9 1 0
14 -8 -5 0
-14 -8 -5 0
14 8 4 0
-14 -8 2 0
-14 -7 5 0
14 -7 4 0
14 -7 -3 0
13 12 -8 0
-13 -11 6 0
13 -11 -2 0
13 10 7 0
13 9 -1 0
13 -8 -2 0
-13 8 -1 0
13 5 1 0
-12 -10 -5 0
-12 10 5 0
-12 10 -3 0
12 -10 1 0
12 -9 -7 0
-12 8 -4 0
12 -8 -4 0
12 8 1 0
12 7 6 0
-12 7 5 0
-12 -6 4 0
12 6 2 0
12 3 2 0
11 10 9 0
-11 -10 -8 0
-11 -10 -5 0
11 -10 -1 0
11 8 2 0
11 7 -5 0
-11 7 4 0
-10 -9 6 0
-10 -9 -4 0
10 -8 -6 0
-10 -8 -1 0
-10 3 2 0
-9 -8 -7 0
-9 8 -7 0
-9 8 2 0
9 7 -2 0
9 5 -4 0
-9 5 3 0
-8 7 -5 0
8 -5 4 0
-8 -5 2 0
-8 3 1 0
6 5 -4 0
-6 -4 2 0
-5 4 -1 0
