p cnf 15 115
15 14 8 0
15 -14 -7 0
15 14 7 0
15 -14 5 0
15 -14 -5 0
-15 14 -3 0
-15 -13 8 0
15 -13 -3 0
15 -13 1 0
-15 12 -5 0
15 -11 -10 0
-15 11 10 0
15 10 9 0
15 10 -4 0
15 8 -7 0
-15 8 5 0
-15 -8 -2 0
15 -7 -6 0
15 7 -2 0
-15 -6 5 0
-15 6 4 0
15 -5 4 0
-15 5 2 0
15 3 1 0
-15 -2 -1 0
-15 -2 1 0
-14 -13 7 0
-14 13 6 0
14 12 10 0
-14 -12 5 0
-14 -12 -4 0
14 12 2 0
14 11 8 0
14 11 2 0
14 -10 6 0
14 9 5 0
14 7 -4 0
-14 7 3 0
-14 4 -2 0
-14 -3 -2 0
13 -12 -7 0
13 -11 -8 0
-13 11 -7 0
-13 11 -5 0
-13 -11 5 0
13 11 1 0
-13 -9 -6 0
-13 9 -5 0
13 -9 3 0
-13 -9 -2 0
-13 8 6 0
-13 8 5 0
-13 -8 3 0
13 -7 5 0
13 -7 -4 0
13 -7 3 0
13 7 2 0
-13 -6 -5 0
-13 6 -4 0
13 -6 -4 0
-13 -4 -2 0
-12 11 -6 0
12 -11 5 0
12 -11 3 0
12 11 -1 0
12 10 9 0
12 -10 3 0
12 8 6 0
12 -8 5 0
-12 -8 5 0
12 -8 -4 0
-12 -8 -1 0
-12 5 -4 0
12 4 3 0
-12 4 3 0
12 4 -2 0
12 4 -1 0
-11 10 -6 0
11 -10 -3 0
-11 10 1 0
11 -9 -7 0
11 -9 -1 0
-11 8 5 0
11 7 -3 0
-11 6 1 0
11 -4 2 0
10 -9 4 0
-10 8 7 0
10 8 3 0
10 7 -5 0
10 -7 -5 0
-10 7 -2 0
10 -6 -4 0
10 4 2 0
-10 -4 1 0
9 -8 -5 0
-9 8 2 0
9 -7 -6 0
-9 6 5 0
9 -5 2 0
9 -4 -3 0
-8 -7 -3 0
-8 -5 -1 0
-8 3 -2 0
7 -6 4 0
-7 3 -2 0
7 -3 -1 0
6 -5 4 0
-6 5 -4 0
-6 5 -1 0
-6 -2 1 0
6 -2 1 0
5 -4 -1 0
5 3 -1 0
-4 -3 1 0
