p cnf 13 56
13 -12 -4 0
13 12 -3 0
-13 11 -6 0
13 11 3 0
-13 -11 1 0
-13 -10 9 0
13 -10 6 0
-13 -10 5 0
13 -9 7 0
-13 -9 4 0
-13 8 -4 0
-13 -7 5 0
13 -4 3 0
13 -3 1 0
-12 11 9 0
-12 11 -8 0
-12 -10 -7 0
12 10 5 0
-12 -10 1 0
12 -10 -1 0
-12 8 -5 0
12 -7 3 0
-11 -10 9 0
11 10 -5 0
11 9 -2 0
11 -8 -7 0
-11 8 3 0
-11 -8 1 0
-11 -7 -4 0
-11 -6 -4 0
-11 6 -1 0
11 5 -4 0
10 9 -4 0
-10 -9 4 0
10 -9 -3 0
10 -8 -1 0
-10 -5 3 0
-10 2 1 0
9 -8 -6 0
-9 4 1 0
-8 -7 -6 0
8 -7 5 0
-8 7 -1 0
8 -6 -4 0
-8 6 1 0
8 4 2 0
-7 -6 5 0
7 -6 4 0
7 -6 3 0
7 5 4 0
-7 -5 3 0
6 -3 -2 0
-6 -3 -2 0
-6 3 -1 0
6 -2 -1 0
4 -2 1 0
